"","session_id","referrer","scalesgroup","scales"
"5924",2477553,"vcu","high category scale","more than 2 1/2 hrs"
"5925",2477608,"vcu","high category scale","more than 2 1/2 hrs"
"5928",2479459,"vcu","low category scale","less than 2 1/2 hrs"
"5929",2479461,"vcu","low category scale","less than 2 1/2 hrs"
"5930",2479491,"vcu","high category scale","less than 2 1/2 hrs"
"5931",2479492,"vcu","low category scale","less than 2 1/2 hrs"
"5932",2479551,"vcu","high category scale","less than 2 1/2 hrs"
"5933",2479552,"vcu","low category scale","less than 2 1/2 hrs"
"5934",2479556,"vcu","high category scale","less than 2 1/2 hrs"
"5935",2479606,"vcu","high category scale","less than 2 1/2 hrs"
"5936",2479607,"vcu","high category scale","more than 2 1/2 hrs"
"5937",2479610,"vcu","low category scale","less than 2 1/2 hrs"
"5938",2484393,"vcu","low category scale","less than 2 1/2 hrs"
"5939",2484394,"vcu","high category scale","more than 2 1/2 hrs"
"5940",2484409,"vcu","high category scale","more than 2 1/2 hrs"
"5941",2484479,"vcu","low category scale","less than 2 1/2 hrs"
"5942",2484583,"vcu","high category scale","less than 2 1/2 hrs"
"5943",2484584,"vcu","high category scale","less than 2 1/2 hrs"
"5944",2484605,"vcu","low category scale","less than 2 1/2 hrs"
"5945",2484731,"vcu","high category scale","less than 2 1/2 hrs"
"5946",2484821,"vcu","low category scale","less than 2 1/2 hrs"
"5947",2484823,"vcu","high category scale","less than 2 1/2 hrs"
"5948",2486359,"vcu","low category scale","less than 2 1/2 hrs"
"5949",2486360,"vcu","low category scale","less than 2 1/2 hrs"
"5951",2486800,"vcu","low category scale","less than 2 1/2 hrs"
"5952",2486813,"vcu","low category scale","less than 2 1/2 hrs"
"5953",2486820,"vcu","low category scale","less than 2 1/2 hrs"
"5954",2486838,"vcu","low category scale","less than 2 1/2 hrs"
"5955",2486843,"vcu","low category scale","less than 2 1/2 hrs"
"5956",2490264,"vcu","high category scale","less than 2 1/2 hrs"
"5957",2490265,"vcu","high category scale","more than 2 1/2 hrs"
"5958",2490268,"vcu","low category scale","less than 2 1/2 hrs"
"5960",2490276,"vcu","low category scale","less than 2 1/2 hrs"
"5961",2490281,"vcu","low category scale","more than 2 1/2 hrs"
"5962",2490326,"vcu","low category scale","less than 2 1/2 hrs"
"5963",2490327,"vcu","high category scale","less than 2 1/2 hrs"
"5964",2490328,"vcu","low category scale","less than 2 1/2 hrs"
"5965",2490371,"vcu","low category scale","less than 2 1/2 hrs"
"5966",2490398,"vcu","high category scale","more than 2 1/2 hrs"
"5967",2492269,"vcu","high category scale","less than 2 1/2 hrs"
"5968",2492270,"vcu","high category scale","less than 2 1/2 hrs"
