"","session_id","referrer","scalesgroup","scales"
"1709",2402488,"mturk","high category scale","less than 2 1/2 hrs"
"1710",2402489,"mturk","low category scale","less than 2 1/2 hrs"
"1711",2402490,"mturk","high category scale","less than 2 1/2 hrs"
"1712",2402493,"mturk","high category scale","less than 2 1/2 hrs"
"1713",2402494,"mturk","low category scale","less than 2 1/2 hrs"
"1714",2402495,"mturk","low category scale","less than 2 1/2 hrs"
"1715",2402496,"mturk","high category scale","more than 2 1/2 hrs"
"1716",2402498,"mturk","high category scale","more than 2 1/2 hrs"
"1717",2402499,"mturk","low category scale","less than 2 1/2 hrs"
"1718",2402502,"mturk","low category scale","less than 2 1/2 hrs"
"1719",2402504,"mturk","high category scale","less than 2 1/2 hrs"
"1720",2402507,"mturk","low category scale","less than 2 1/2 hrs"
"1721",2402508,"mturk","low category scale","less than 2 1/2 hrs"
"1722",2402509,"mturk","low category scale","less than 2 1/2 hrs"
"1723",2402511,"mturk","low category scale","less than 2 1/2 hrs"
"1724",2402512,"mturk","high category scale","less than 2 1/2 hrs"
"1725",2402513,"mturk","low category scale","less than 2 1/2 hrs"
"1726",2402514,"mturk","high category scale","more than 2 1/2 hrs"
"1727",2402515,"mturk","high category scale","more than 2 1/2 hrs"
"1728",2402518,"mturk","low category scale","less than 2 1/2 hrs"
"1729",2402521,"mturk","low category scale","less than 2 1/2 hrs"
"1730",2402522,"mturk","low category scale","less than 2 1/2 hrs"
"1731",2402525,"mturk","low category scale","less than 2 1/2 hrs"
"1732",2402529,"mturk","low category scale","less than 2 1/2 hrs"
"1733",2402531,"mturk","high category scale","more than 2 1/2 hrs"
"1734",2402532,"mturk","high category scale","less than 2 1/2 hrs"
"1735",2402533,"mturk","high category scale","less than 2 1/2 hrs"
"1736",2402534,"mturk","low category scale","less than 2 1/2 hrs"
"1737",2402535,"mturk","low category scale","less than 2 1/2 hrs"
"1738",2402537,"mturk","high category scale","more than 2 1/2 hrs"
"1739",2402539,"mturk","low category scale","less than 2 1/2 hrs"
"1740",2402540,"mturk","high category scale","more than 2 1/2 hrs"
"1741",2402542,"mturk","low category scale","less than 2 1/2 hrs"
"1742",2402543,"mturk","high category scale","less than 2 1/2 hrs"
"1743",2402544,"mturk","low category scale","less than 2 1/2 hrs"
"1744",2402545,"mturk","low category scale","less than 2 1/2 hrs"
"1746",2402548,"mturk","low category scale","less than 2 1/2 hrs"
"1747",2402549,"mturk","low category scale","less than 2 1/2 hrs"
"1748",2402551,"mturk","high category scale","more than 2 1/2 hrs"
"1749",2402552,"mturk","high category scale","less than 2 1/2 hrs"
"1750",2402553,"mturk","low category scale","less than 2 1/2 hrs"
"1751",2402554,"mturk","low category scale","less than 2 1/2 hrs"
"1752",2402555,"mturk","high category scale","less than 2 1/2 hrs"
"1753",2402557,"mturk","high category scale","less than 2 1/2 hrs"
"1754",2402559,"mturk","low category scale","less than 2 1/2 hrs"
"1755",2402563,"mturk","low category scale","more than 2 1/2 hrs"
"1756",2402565,"mturk","high category scale","more than 2 1/2 hrs"
"1757",2402566,"mturk","low category scale","less than 2 1/2 hrs"
"1758",2402567,"mturk","low category scale","less than 2 1/2 hrs"
"1759",2402571,"mturk","high category scale","less than 2 1/2 hrs"
"1760",2402573,"mturk","high category scale","more than 2 1/2 hrs"
"1761",2402576,"mturk","low category scale","more than 2 1/2 hrs"
"1762",2402577,"mturk","high category scale","less than 2 1/2 hrs"
"1763",2402579,"mturk","low category scale","more than 2 1/2 hrs"
"1764",2402583,"mturk","high category scale","less than 2 1/2 hrs"
"1765",2402584,"mturk","low category scale","more than 2 1/2 hrs"
"1766",2402585,"mturk","low category scale","less than 2 1/2 hrs"
"1767",2402596,"mturk","high category scale","more than 2 1/2 hrs"
"1768",2402605,"mturk","high category scale","less than 2 1/2 hrs"
"1769",2402622,"mturk","low category scale","less than 2 1/2 hrs"
"1770",2402630,"mturk","low category scale","less than 2 1/2 hrs"
"1771",2402643,"mturk","low category scale","more than 2 1/2 hrs"
"1772",2402675,"mturk","high category scale","more than 2 1/2 hrs"
"1773",2402681,"mturk","high category scale","more than 2 1/2 hrs"
"1774",2402683,"mturk","low category scale","less than 2 1/2 hrs"
"1775",2402710,"mturk","low category scale","less than 2 1/2 hrs"
"1776",2407351,"mturk","low category scale","less than 2 1/2 hrs"
"1777",2407352,"mturk","high category scale","more than 2 1/2 hrs"
"1778",2407355,"mturk","high category scale","less than 2 1/2 hrs"
"1779",2407356,"mturk","low category scale","more than 2 1/2 hrs"
"1780",2407357,"mturk","low category scale","less than 2 1/2 hrs"
"1781",2407358,"mturk","low category scale","less than 2 1/2 hrs"
"1782",2407360,"mturk","low category scale","less than 2 1/2 hrs"
"1783",2407371,"mturk","high category scale","more than 2 1/2 hrs"
"1784",2407389,"mturk","high category scale","less than 2 1/2 hrs"
"1785",2407441,"mturk","high category scale","less than 2 1/2 hrs"
"1786",2407451,"mturk","low category scale","less than 2 1/2 hrs"
"1787",2407454,"mturk","low category scale","less than 2 1/2 hrs"
"1788",2407455,"mturk","high category scale","less than 2 1/2 hrs"
"1789",2407456,"mturk","low category scale","less than 2 1/2 hrs"
"1790",2407459,"mturk","low category scale","less than 2 1/2 hrs"
"1791",2407462,"mturk","low category scale","less than 2 1/2 hrs"
"1792",2407465,"mturk","low category scale","more than 2 1/2 hrs"
"1793",2407469,"mturk","high category scale","less than 2 1/2 hrs"
"1794",2407470,"mturk","high category scale","more than 2 1/2 hrs"
"1795",2407473,"mturk","high category scale","less than 2 1/2 hrs"
"1796",2407475,"mturk","low category scale","more than 2 1/2 hrs"
"1797",2407477,"mturk","low category scale","more than 2 1/2 hrs"
"1798",2407485,"mturk","low category scale","less than 2 1/2 hrs"
"1799",2407489,"mturk","high category scale","less than 2 1/2 hrs"
"1800",2407498,"mturk","low category scale","less than 2 1/2 hrs"
"1801",2407512,"mturk","high category scale","more than 2 1/2 hrs"
"1802",2407514,"mturk","low category scale","more than 2 1/2 hrs"
"1803",2407518,"mturk","low category scale","less than 2 1/2 hrs"
"1804",2407550,"mturk","low category scale","more than 2 1/2 hrs"
"1805",2407556,"mturk","low category scale","more than 2 1/2 hrs"
"1806",2407557,"mturk","high category scale","less than 2 1/2 hrs"
"1807",2407559,"mturk","low category scale","more than 2 1/2 hrs"
"1808",2407568,"mturk","high category scale","less than 2 1/2 hrs"
"1809",2407578,"mturk","low category scale","less than 2 1/2 hrs"
"1810",2407580,"mturk","low category scale","less than 2 1/2 hrs"
"1811",2407582,"mturk","low category scale","less than 2 1/2 hrs"
"1812",2407590,"mturk","high category scale","more than 2 1/2 hrs"
"1813",2407591,"mturk","high category scale","more than 2 1/2 hrs"
"1814",2407597,"mturk","low category scale","less than 2 1/2 hrs"
"1815",2407602,"mturk","high category scale","less than 2 1/2 hrs"
"1816",2407606,"mturk","low category scale","less than 2 1/2 hrs"
"1817",2407607,"mturk","low category scale","less than 2 1/2 hrs"
"1818",2407608,"mturk","high category scale","less than 2 1/2 hrs"
"1819",2407609,"mturk","high category scale","more than 2 1/2 hrs"
"1820",2407610,"mturk","low category scale","less than 2 1/2 hrs"
"1821",2407612,"mturk","high category scale","less than 2 1/2 hrs"
"1822",2407614,"mturk","high category scale","less than 2 1/2 hrs"
"1823",2407615,"mturk","low category scale","less than 2 1/2 hrs"
"1824",2407616,"mturk","low category scale","less than 2 1/2 hrs"
"1825",2407617,"mturk","high category scale","less than 2 1/2 hrs"
"1826",2407618,"mturk","high category scale","more than 2 1/2 hrs"
"1827",2407619,"mturk","low category scale","less than 2 1/2 hrs"
"1828",2407622,"mturk","high category scale","more than 2 1/2 hrs"
"1829",2407623,"mturk","low category scale","less than 2 1/2 hrs"
"1830",2407626,"mturk","high category scale","more than 2 1/2 hrs"
"1831",2407627,"mturk","high category scale","less than 2 1/2 hrs"
"1832",2407628,"mturk","low category scale","less than 2 1/2 hrs"
"1833",2407633,"mturk","low category scale","less than 2 1/2 hrs"
"1834",2407634,"mturk","low category scale","less than 2 1/2 hrs"
"1835",2407636,"mturk","high category scale","less than 2 1/2 hrs"
"1836",2407638,"mturk","high category scale","less than 2 1/2 hrs"
"1837",2407640,"mturk","high category scale","more than 2 1/2 hrs"
"1838",2407641,"mturk","high category scale","less than 2 1/2 hrs"
"1839",2407644,"mturk","low category scale","less than 2 1/2 hrs"
"1840",2407645,"mturk","low category scale","less than 2 1/2 hrs"
"1841",2407646,"mturk","low category scale","less than 2 1/2 hrs"
"1842",2407647,"mturk","low category scale","less than 2 1/2 hrs"
"1843",2407652,"mturk","low category scale","less than 2 1/2 hrs"
"1844",2407656,"mturk","low category scale","less than 2 1/2 hrs"
"1845",2407657,"mturk","high category scale","less than 2 1/2 hrs"
"1846",2407658,"mturk","low category scale","less than 2 1/2 hrs"
"1847",2407659,"mturk","low category scale","more than 2 1/2 hrs"
"1848",2407660,"mturk","low category scale","less than 2 1/2 hrs"
"1849",2407661,"mturk","high category scale","less than 2 1/2 hrs"
"1850",2407665,"mturk","high category scale","less than 2 1/2 hrs"
"1851",2407667,"mturk","low category scale","less than 2 1/2 hrs"
"1852",2407668,"mturk","low category scale","less than 2 1/2 hrs"
"1853",2407671,"mturk","high category scale","more than 2 1/2 hrs"
"1854",2407677,"mturk","low category scale","less than 2 1/2 hrs"
"1855",2407678,"mturk","low category scale","less than 2 1/2 hrs"
"1856",2407682,"mturk","high category scale","less than 2 1/2 hrs"
"1857",2407683,"mturk","low category scale","less than 2 1/2 hrs"
"1858",2407684,"mturk","high category scale","less than 2 1/2 hrs"
"1859",2407685,"mturk","low category scale","less than 2 1/2 hrs"
"1860",2407686,"mturk","low category scale","less than 2 1/2 hrs"
"1861",2407692,"mturk","low category scale","less than 2 1/2 hrs"
"1862",2407695,"mturk","high category scale","less than 2 1/2 hrs"
"1864",2407705,"mturk","high category scale","less than 2 1/2 hrs"
"1865",2407710,"mturk","high category scale","less than 2 1/2 hrs"
"1866",2407712,"mturk","high category scale","less than 2 1/2 hrs"
"1867",2407717,"mturk","high category scale","more than 2 1/2 hrs"
"1868",2407721,"mturk","high category scale","less than 2 1/2 hrs"
"1869",2407722,"mturk","high category scale","more than 2 1/2 hrs"
"1870",2407728,"mturk","low category scale","less than 2 1/2 hrs"
"1871",2407731,"mturk","low category scale","less than 2 1/2 hrs"
"1872",2407732,"mturk","high category scale","less than 2 1/2 hrs"
"1873",2407743,"mturk","low category scale","less than 2 1/2 hrs"
"1874",2407744,"mturk","high category scale","more than 2 1/2 hrs"
"1875",2407747,"mturk","low category scale","less than 2 1/2 hrs"
"1876",2407825,"mturk","high category scale","less than 2 1/2 hrs"
"1877",2407837,"mturk","high category scale","more than 2 1/2 hrs"
"1878",2407841,"mturk","low category scale","less than 2 1/2 hrs"
"1879",2407844,"mturk","low category scale","less than 2 1/2 hrs"
"1880",2407846,"mturk","high category scale","less than 2 1/2 hrs"
"1881",2407850,"mturk","low category scale","less than 2 1/2 hrs"
"1882",2407863,"mturk","high category scale","less than 2 1/2 hrs"
"1883",2407870,"mturk","low category scale","more than 2 1/2 hrs"
"1884",2407871,"mturk","high category scale","more than 2 1/2 hrs"
"1885",2407873,"mturk","low category scale","more than 2 1/2 hrs"
"1886",2407874,"mturk","low category scale","less than 2 1/2 hrs"
"1887",2407875,"mturk","low category scale","less than 2 1/2 hrs"
"1888",2407892,"mturk","high category scale","more than 2 1/2 hrs"
"1889",2407895,"mturk","low category scale","less than 2 1/2 hrs"
"1890",2407902,"mturk","low category scale","less than 2 1/2 hrs"
"1891",2407906,"mturk","low category scale","less than 2 1/2 hrs"
"1892",2407915,"mturk","low category scale","less than 2 1/2 hrs"
"1893",2407923,"mturk","high category scale","less than 2 1/2 hrs"
"1894",2407936,"mturk","low category scale","more than 2 1/2 hrs"
"1895",2407939,"mturk","high category scale","less than 2 1/2 hrs"
"1896",2407945,"mturk","high category scale","more than 2 1/2 hrs"
"1897",2407948,"mturk","high category scale","less than 2 1/2 hrs"
"1898",2407954,"mturk","low category scale","less than 2 1/2 hrs"
"1899",2407956,"mturk","low category scale","more than 2 1/2 hrs"
"1900",2407962,"mturk","high category scale","more than 2 1/2 hrs"
"1901",2407968,"mturk","low category scale","more than 2 1/2 hrs"
"1902",2407970,"mturk","low category scale","less than 2 1/2 hrs"
"1904",2407972,"mturk","low category scale","less than 2 1/2 hrs"
"1905",2407977,"mturk","high category scale","more than 2 1/2 hrs"
"1906",2407978,"mturk","high category scale","more than 2 1/2 hrs"
"1907",2407980,"mturk","low category scale","less than 2 1/2 hrs"
"1908",2407986,"mturk","high category scale","less than 2 1/2 hrs"
"1909",2407988,"mturk","high category scale","less than 2 1/2 hrs"
"1910",2407994,"mturk","low category scale","more than 2 1/2 hrs"
"1911",2407997,"mturk","high category scale","more than 2 1/2 hrs"
"1912",2408002,"mturk","high category scale","less than 2 1/2 hrs"
"1913",2408007,"mturk","low category scale","less than 2 1/2 hrs"
"1914",2408009,"mturk","high category scale","less than 2 1/2 hrs"
"1915",2408010,"mturk","high category scale","more than 2 1/2 hrs"
"1916",2408015,"mturk","high category scale","less than 2 1/2 hrs"
"1917",2408018,"mturk","low category scale","less than 2 1/2 hrs"
"1918",2408022,"mturk","high category scale","more than 2 1/2 hrs"
"1919",2408024,"mturk","high category scale","more than 2 1/2 hrs"
"1920",2408032,"mturk","low category scale","less than 2 1/2 hrs"
"1921",2408034,"mturk","low category scale","less than 2 1/2 hrs"
"1922",2408035,"mturk","high category scale","more than 2 1/2 hrs"
"1924",2408038,"mturk","high category scale","more than 2 1/2 hrs"
"1925",2408040,"mturk","high category scale","less than 2 1/2 hrs"
"1926",2408858,"mturk","low category scale","less than 2 1/2 hrs"
"1927",2408859,"mturk","low category scale","less than 2 1/2 hrs"
"1928",2408861,"mturk","high category scale","less than 2 1/2 hrs"
"1929",2408863,"mturk","high category scale","less than 2 1/2 hrs"
"1930",2408867,"mturk","high category scale","less than 2 1/2 hrs"
"1931",2408870,"mturk","low category scale","less than 2 1/2 hrs"
"1932",2408871,"mturk","low category scale","less than 2 1/2 hrs"
"1933",2408892,"mturk","low category scale","less than 2 1/2 hrs"
"1934",2408897,"mturk","high category scale","less than 2 1/2 hrs"
"1935",2408901,"mturk","high category scale","more than 2 1/2 hrs"
"1936",2408917,"mturk","low category scale","less than 2 1/2 hrs"
"1937",2408918,"mturk","high category scale","less than 2 1/2 hrs"
"1938",2408919,"mturk","high category scale","more than 2 1/2 hrs"
"1939",2408920,"mturk","high category scale","less than 2 1/2 hrs"
"1940",2408921,"mturk","low category scale","less than 2 1/2 hrs"
"1941",2408924,"mturk","low category scale","less than 2 1/2 hrs"
"1942",2408926,"mturk","low category scale","less than 2 1/2 hrs"
"1943",2408927,"mturk","low category scale","less than 2 1/2 hrs"
"1944",2408930,"mturk","low category scale","more than 2 1/2 hrs"
"1945",2408932,"mturk","high category scale","less than 2 1/2 hrs"
"1946",2408935,"mturk","high category scale","more than 2 1/2 hrs"
"1947",2408937,"mturk","low category scale","less than 2 1/2 hrs"
"1949",2408939,"mturk","low category scale","less than 2 1/2 hrs"
"1950",2408940,"mturk","low category scale","more than 2 1/2 hrs"
"1951",2408941,"mturk","low category scale","less than 2 1/2 hrs"
"1953",2408948,"mturk","high category scale","more than 2 1/2 hrs"
"1954",2408952,"mturk","low category scale","less than 2 1/2 hrs"
"1955",2408953,"mturk","low category scale","less than 2 1/2 hrs"
"1956",2408957,"mturk","high category scale","less than 2 1/2 hrs"
"1957",2408958,"mturk","high category scale","less than 2 1/2 hrs"
"1958",2408960,"mturk","high category scale","more than 2 1/2 hrs"
"1959",2408962,"mturk","high category scale","less than 2 1/2 hrs"
"1960",2408965,"mturk","high category scale","less than 2 1/2 hrs"
"1961",2408966,"mturk","low category scale","more than 2 1/2 hrs"
"1962",2408967,"mturk","high category scale","less than 2 1/2 hrs"
"1963",2408968,"mturk","high category scale","less than 2 1/2 hrs"
"1964",2408969,"mturk","low category scale","less than 2 1/2 hrs"
"1965",2408971,"mturk","low category scale","less than 2 1/2 hrs"
"1966",2408975,"mturk","low category scale","less than 2 1/2 hrs"
"1967",2408977,"mturk","low category scale","less than 2 1/2 hrs"
"1968",2408978,"mturk","low category scale","less than 2 1/2 hrs"
"1969",2408979,"mturk","high category scale","more than 2 1/2 hrs"
"1970",2408982,"mturk","low category scale","less than 2 1/2 hrs"
"1971",2408983,"mturk","high category scale","less than 2 1/2 hrs"
"1972",2408984,"mturk","high category scale","more than 2 1/2 hrs"
"1973",2408985,"mturk","low category scale","less than 2 1/2 hrs"
"1974",2408986,"mturk","low category scale","less than 2 1/2 hrs"
"1976",2408989,"mturk","high category scale","more than 2 1/2 hrs"
"1977",2408990,"mturk","low category scale","less than 2 1/2 hrs"
"1978",2408991,"mturk","low category scale","less than 2 1/2 hrs"
"1979",2408992,"mturk","low category scale","less than 2 1/2 hrs"
"1980",2408993,"mturk","low category scale","less than 2 1/2 hrs"
"1981",2408994,"mturk","high category scale","less than 2 1/2 hrs"
"1982",2408995,"mturk","high category scale","more than 2 1/2 hrs"
"1983",2408996,"mturk","low category scale","less than 2 1/2 hrs"
"1984",2408997,"mturk","high category scale","more than 2 1/2 hrs"
"1985",2408999,"mturk","high category scale","less than 2 1/2 hrs"
"1986",2409000,"mturk","low category scale","less than 2 1/2 hrs"
"1987",2409005,"mturk","high category scale","less than 2 1/2 hrs"
"1988",2409006,"mturk","low category scale","more than 2 1/2 hrs"
"1989",2409007,"mturk","high category scale","less than 2 1/2 hrs"
"1990",2409008,"mturk","low category scale","less than 2 1/2 hrs"
"1991",2409010,"mturk","high category scale","less than 2 1/2 hrs"
"1992",2409011,"mturk","low category scale","less than 2 1/2 hrs"
"1993",2409012,"mturk","low category scale","more than 2 1/2 hrs"
"1994",2409014,"mturk","low category scale","less than 2 1/2 hrs"
"1995",2409018,"mturk","high category scale","more than 2 1/2 hrs"
"1996",2409019,"mturk","high category scale","less than 2 1/2 hrs"
"1997",2409025,"mturk","high category scale","less than 2 1/2 hrs"
"1998",2409026,"mturk","high category scale","more than 2 1/2 hrs"
"1999",2409027,"mturk","low category scale","less than 2 1/2 hrs"
"2000",2409034,"mturk","low category scale","less than 2 1/2 hrs"
"2001",2409036,"mturk","low category scale","less than 2 1/2 hrs"
"2002",2409037,"mturk","high category scale","less than 2 1/2 hrs"
"2003",2409039,"mturk","low category scale","less than 2 1/2 hrs"
"2004",2409041,"mturk","low category scale","more than 2 1/2 hrs"
"2005",2409042,"mturk","high category scale","more than 2 1/2 hrs"
"2006",2409043,"mturk","low category scale","less than 2 1/2 hrs"
"2007",2409044,"mturk","high category scale","more than 2 1/2 hrs"
"2008",2409045,"mturk","high category scale","more than 2 1/2 hrs"
"2009",2409046,"mturk","high category scale","less than 2 1/2 hrs"
"2010",2409047,"mturk","low category scale","less than 2 1/2 hrs"
"2011",2409048,"mturk","high category scale","less than 2 1/2 hrs"
"2012",2409051,"mturk","low category scale","more than 2 1/2 hrs"
"2013",2409054,"mturk","high category scale","less than 2 1/2 hrs"
"2014",2409058,"mturk","low category scale","less than 2 1/2 hrs"
"2015",2409059,"mturk","high category scale","more than 2 1/2 hrs"
"2016",2409062,"mturk","low category scale","more than 2 1/2 hrs"
"2017",2409063,"mturk","low category scale","less than 2 1/2 hrs"
"2018",2409064,"mturk","low category scale","less than 2 1/2 hrs"
"2019",2409065,"mturk","high category scale","less than 2 1/2 hrs"
"2020",2409066,"mturk","low category scale","less than 2 1/2 hrs"
"2021",2409067,"mturk","high category scale","less than 2 1/2 hrs"
"2022",2409068,"mturk","high category scale","less than 2 1/2 hrs"
"2023",2409074,"mturk","low category scale","less than 2 1/2 hrs"
"2024",2409079,"mturk","low category scale","less than 2 1/2 hrs"
"2025",2409081,"mturk","high category scale","less than 2 1/2 hrs"
"2026",2409082,"mturk","low category scale","less than 2 1/2 hrs"
"2027",2409084,"mturk","high category scale","more than 2 1/2 hrs"
"2028",2409085,"mturk","low category scale","less than 2 1/2 hrs"
"2029",2409087,"mturk","low category scale","less than 2 1/2 hrs"
"2030",2409089,"mturk","high category scale","less than 2 1/2 hrs"
"2031",2409091,"mturk","high category scale","more than 2 1/2 hrs"
"2032",2409095,"mturk","high category scale","more than 2 1/2 hrs"
"2033",2409099,"mturk","low category scale","less than 2 1/2 hrs"
"2034",2409101,"mturk","high category scale","less than 2 1/2 hrs"
"2035",2409106,"mturk","low category scale","less than 2 1/2 hrs"
"2036",2409107,"mturk","low category scale","less than 2 1/2 hrs"
"2037",2409111,"mturk","low category scale","less than 2 1/2 hrs"
"2038",2409114,"mturk","low category scale","more than 2 1/2 hrs"
"2039",2409115,"mturk","high category scale","more than 2 1/2 hrs"
"2040",2409118,"mturk","low category scale","less than 2 1/2 hrs"
"2041",2409121,"mturk","high category scale","less than 2 1/2 hrs"
"2042",2409127,"mturk","high category scale","more than 2 1/2 hrs"
"2043",2409128,"mturk","low category scale","less than 2 1/2 hrs"
"2044",2409130,"mturk","low category scale","less than 2 1/2 hrs"
"2045",2409132,"mturk","high category scale","more than 2 1/2 hrs"
"2046",2409133,"mturk","high category scale","more than 2 1/2 hrs"
"2047",2409134,"mturk","low category scale","more than 2 1/2 hrs"
"2048",2409139,"mturk","high category scale","less than 2 1/2 hrs"
"2049",2409141,"mturk","low category scale","less than 2 1/2 hrs"
"2050",2409153,"mturk","low category scale","less than 2 1/2 hrs"
"2051",2409154,"mturk","low category scale","less than 2 1/2 hrs"
"2052",2409155,"mturk","high category scale","less than 2 1/2 hrs"
"2053",2409156,"mturk","low category scale","less than 2 1/2 hrs"
"2054",2409159,"mturk","low category scale","less than 2 1/2 hrs"
"2055",2409161,"mturk","high category scale","less than 2 1/2 hrs"
"2056",2409162,"mturk","high category scale","less than 2 1/2 hrs"
"2057",2409163,"mturk","low category scale","more than 2 1/2 hrs"
"2058",2409165,"mturk","high category scale","less than 2 1/2 hrs"
"2059",2409171,"mturk","low category scale","less than 2 1/2 hrs"
"2060",2409176,"mturk","low category scale","less than 2 1/2 hrs"
"2061",2409182,"mturk","low category scale","less than 2 1/2 hrs"
"2062",2409185,"mturk","high category scale","less than 2 1/2 hrs"
"2063",2409198,"mturk","high category scale","less than 2 1/2 hrs"
"2064",2409206,"mturk","high category scale","less than 2 1/2 hrs"
"2065",2409210,"mturk","low category scale","less than 2 1/2 hrs"
"2066",2409218,"mturk","high category scale","less than 2 1/2 hrs"
"2067",2409219,"mturk","high category scale","more than 2 1/2 hrs"
"2068",2409220,"mturk","high category scale","less than 2 1/2 hrs"
"2069",2409225,"mturk","low category scale","less than 2 1/2 hrs"
"2070",2409231,"mturk","high category scale","more than 2 1/2 hrs"
"2071",2409232,"mturk","low category scale","less than 2 1/2 hrs"
"2072",2409250,"mturk","low category scale","less than 2 1/2 hrs"
"2073",2409258,"mturk","high category scale","less than 2 1/2 hrs"
"2074",2409269,"mturk","low category scale","less than 2 1/2 hrs"
"2075",2409415,"mturk","low category scale","more than 2 1/2 hrs"
"2076",2409416,"mturk","high category scale","less than 2 1/2 hrs"
"2077",2409417,"mturk","high category scale","more than 2 1/2 hrs"
"2078",2409425,"mturk","low category scale","more than 2 1/2 hrs"
"2079",2409429,"mturk","high category scale","less than 2 1/2 hrs"
"2080",2409433,"mturk","high category scale","more than 2 1/2 hrs"
"2081",2409447,"mturk","high category scale","less than 2 1/2 hrs"
"2082",2409449,"mturk","low category scale","less than 2 1/2 hrs"
"2083",2409452,"mturk","high category scale","less than 2 1/2 hrs"
"2084",2409455,"mturk","low category scale","less than 2 1/2 hrs"
"2085",2409460,"mturk","low category scale","less than 2 1/2 hrs"
"2086",2409461,"mturk","high category scale","less than 2 1/2 hrs"
"2087",2409464,"mturk","high category scale","more than 2 1/2 hrs"
"2088",2409466,"mturk","low category scale","more than 2 1/2 hrs"
"2089",2409467,"mturk","low category scale","less than 2 1/2 hrs"
"2090",2409469,"mturk","high category scale","less than 2 1/2 hrs"
"2091",2409474,"mturk","low category scale","less than 2 1/2 hrs"
"2092",2409483,"mturk","low category scale","less than 2 1/2 hrs"
"2093",2409484,"mturk","low category scale","less than 2 1/2 hrs"
"2094",2409485,"mturk","low category scale","less than 2 1/2 hrs"
"2095",2409488,"mturk","low category scale","less than 2 1/2 hrs"
"2096",2409489,"mturk","high category scale","more than 2 1/2 hrs"
"2097",2409492,"mturk","low category scale","more than 2 1/2 hrs"
"2098",2409493,"mturk","high category scale","less than 2 1/2 hrs"
"2099",2409494,"mturk","low category scale","less than 2 1/2 hrs"
"2100",2409496,"mturk","low category scale","less than 2 1/2 hrs"
"2101",2409497,"mturk","high category scale","less than 2 1/2 hrs"
"2102",2409498,"mturk","low category scale","less than 2 1/2 hrs"
"2103",2409501,"mturk","high category scale","less than 2 1/2 hrs"
"2104",2409502,"mturk","high category scale","less than 2 1/2 hrs"
"2105",2409506,"mturk","high category scale","less than 2 1/2 hrs"
"2107",2409508,"mturk","low category scale","less than 2 1/2 hrs"
"2108",2409510,"mturk","high category scale","less than 2 1/2 hrs"
"2109",2409511,"mturk","low category scale","less than 2 1/2 hrs"
"2111",2409515,"mturk","low category scale","less than 2 1/2 hrs"
"2112",2409517,"mturk","low category scale","more than 2 1/2 hrs"
"2113",2409518,"mturk","low category scale","less than 2 1/2 hrs"
"2114",2409520,"mturk","low category scale","less than 2 1/2 hrs"
"2115",2409521,"mturk","high category scale","less than 2 1/2 hrs"
"2116",2409523,"mturk","low category scale","less than 2 1/2 hrs"
"2117",2409524,"mturk","low category scale","more than 2 1/2 hrs"
"2118",2409525,"mturk","high category scale","less than 2 1/2 hrs"
"2119",2409527,"mturk","low category scale","less than 2 1/2 hrs"
"2120",2409529,"mturk","high category scale","less than 2 1/2 hrs"
"2121",2409530,"mturk","high category scale","less than 2 1/2 hrs"
