"","Participant_ID","referrer","CredCond","mcdv1","age","year","Genderfactor","ethnicity","AttentionCheck"
"1936","126","OSUNewark","NoCredentials",2,NA,"First-year","Male","White, non-Hispanic or latino","Pass"
"1937","127","OSUNewark","NoCredentials",0,"19","First-year","Male","African-American","Fail"
"1938","128","OSUNewark","Credentials",1,"19","Sophomore","Male","White, non-Hispanic or latino","Pass"
"1939","129","OSUNewark","Credentials",0,"18","First-year","Male","African-American","Fail"
"1940","13","OSUNewark","Credentials",0,"18","First-year","Female","African-American","Pass"
"1941","130","OSUNewark","NoCredentials",0,"19","First-year",NA,"White, non-Hispanic or latino","Pass"
"1942","131","OSUNewark","Credentials",2,"22","First-year","Male","White, non-Hispanic or latino","Pass"
"1943","132","OSUNewark","Credentials",0,"18","First-year","Male","African-American","Fail"
"1944","133","OSUNewark","Credentials",0,"19","Sophomore","Male","African-American","Fail"
"1945","134","OSUNewark","Credentials",-1,"19",NA,"Male","White, non-Hispanic or latino","Fail"
"1947","137","OSUNewark","Credentials",-1,"20","First-year","Female","White, non-Hispanic or latino","Fail"
"1948","138","OSUNewark","Credentials",0,"18 years","First-year","Male","White, non-Hispanic or latino","Pass"
"1949","139","OSUNewark","NoCredentials",0,"19","First-year","Male","African-American","Pass"
"1950","14","OSUNewark","Credentials",-2,NA,"Junior","Female","Asian-American","Fail"
"1951","140","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1952","141","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1953","142","OSUNewark","NoCredentials",1,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1954","143","OSUNewark","Credentials",0,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1955","144","OSUNewark","NoCredentials",0,"19","First-year","Male","Multiracial","Pass"
"1956","145","OSUNewark","NoCredentials",1,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1957","146","OSUNewark","NoCredentials",0,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"1958","147","OSUNewark","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1959","148","OSUNewark","NoCredentials",0,"18","First-year","Female","Latino or Hispanic","Pass"
"1960","149","OSUNewark","NoCredentials",0,"19","First-year","Male","Multiracial","Pass"
"1961","15","OSUNewark","NoCredentials",-2,"18","First-year","Female","African-American","Fail"
"1962","150","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1963","151","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1964","152","OSUNewark","NoCredentials",0,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"1965","153","OSUNewark","Credentials",3,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1966","154","OSUNewark","NoCredentials",1,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1967","155","OSUNewark","Credentials",1,"18","First-year","Female","Multiracial","Pass"
"1968","156","OSUNewark","NoCredentials",1,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"1969","157","OSUNewark","NoCredentials",0,"19","First-year","Female","Other","Fail"
"1970","16","OSUNewark","NoCredentials",0,"18","First-year","Male","Asian-American","Pass"
"1971","17","OSUNewark","NoCredentials",0,"18","First-year","Female","Asian-American","Pass"
"1972","18","OSUNewark","Credentials",1,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1973","19","OSUNewark","NoCredentials",-1,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1974","2","OSUNewark","NoCredentials",0,"19","First-year","Female","Asian-American","Fail"
"1975","20","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1976","21","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"1977","22","OSUNewark","NoCredentials",0,"19","First-year","Male","Asian-American","Fail"
"1978","23","OSUNewark","Credentials",0,"18","First-year","Female","Asian-American","Fail"
"1979","24","OSUNewark","Credentials",0,"19","First-year","Female","African-American","Fail"
"1980","25","OSUNewark","Credentials",0,"18","First-year","Male","African-American","Pass"
"1981","26","OSUNewark","NoCredentials",2,NA,"First-year","Male","White, non-Hispanic or latino","Fail"
"1982","27","OSUNewark","Credentials",1,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1983","28","OSUNewark","NoCredentials",1,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1984","29","OSUNewark","Credentials",0,"19","First-year","Female","African-American","Fail"
"1985","3","OSUNewark","NoCredentials",0,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"1986","30","OSUNewark","NoCredentials",0,"21","Junior","Female","Multiracial","Pass"
"1987","31","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1988","32","OSUNewark","Credentials",1,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1989","33","OSUNewark","Credentials",2,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1990","34","OSUNewark","NoCredentials",-1,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"1991","35","OSUNewark","Credentials",0,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1992","36","OSUNewark","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1993","37","OSUNewark","NoCredentials",0,"19","First-year","Male","African-American","Fail"
"1994","38","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1995","39","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1996","4","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1997","40","OSUNewark","Credentials",0,"19","First-year","Female","African-American","Fail"
"1998","41","OSUNewark","Credentials",0,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"1999","42","OSUNewark","Credentials",0,"18","First-year",NA,"White, non-Hispanic or latino","Pass"
"2000","43","OSUNewark","Credentials",0,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"2001","44","OSUNewark","NoCredentials",1,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2002","45","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2003","46","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2004","47","OSUNewark","Credentials",0,"19","First-year","Female","African-American","Pass"
"2005","48","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2006","49","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2008","50","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2009","51","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2010","52","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2011","53","OSUNewark","Credentials",0,"18","First-year","Male","African-American","Fail"
"2012","54","OSUNewark","Credentials",0,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"2013","55","OSUNewark","NoCredentials",0,"18","First-year","Male","Multiracial","Fail"
"2014","56","OSUNewark","Credentials",0,"19",NA,"Female","African-American","Pass"
"2016","58","OSUNewark","NoCredentials",0,"18","First-year","Female","African-American","Fail"
"2017","59","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2018","6","OSUNewark","Credentials",-3,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2019","60","OSUNewark","NoCredentials",-2,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2020","61","OSUNewark","NoCredentials",2,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2021","62","OSUNewark","NoCredentials",0,"20","Sophomore","Female","White, non-Hispanic or latino","Pass"
"2022","63","OSUNewark","NoCredentials",0,"18","First-year","Male","African-American","Fail"
"2023","64","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2024","65","OSUNewark","NoCredentials",0,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2025","66","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2026","67","OSUNewark","Credentials",0,"18","First-year","Male","Asian-American","Fail"
"2027","68","OSUNewark","NoCredentials",0,"20","First-year","Male","White, non-Hispanic or latino","Fail"
"2028","69","OSUNewark","NoCredentials",0,"18","First-year","Female","Asian-American","Pass"
"2029","7","OSUNewark","Credentials",0,"18","First-year","Male","African-American","Pass"
"2030","70","OSUNewark","Credentials",0,"21","Junior","Male","White, non-Hispanic or latino","Pass"
"2031","71","OSUNewark","Credentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2032","72","OSUNewark","NoCredentials",0,"18","First-year","Female","Asian-American","Fail"
"2033","73","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2034","74","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2035","75","OSUNewark","NoCredentials",0,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"2036","76","OSUNewark","NoCredentials",0,"20","First-year","Male","White, non-Hispanic or latino","Pass"
"2037","77","OSUNewark","NoCredentials",1,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2038","78","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2039","79","OSUNewark","NoCredentials",0,"18","First-year","Male","Asian-American","Pass"
"2040","8","OSUNewark","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2041","80","OSUNewark","Credentials",1,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2042","81","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2043","82","OSUNewark","NoCredentials",0,"33","First-year","Female","White, non-Hispanic or latino","Pass"
"2044","83","OSUNewark","Credentials",0,"18","First-year","Female","Multiracial","Fail"
"2046","85","OSUNewark","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2047","86","OSUNewark","NoCredentials",0,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2048","87","OSUNewark","NoCredentials",2,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2049","88","OSUNewark","NoCredentials",1,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2050","89","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2051","9","OSUNewark","NoCredentials",1,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"2052","90","OSUNewark","Credentials",0,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"2053","91","OSUNewark","NoCredentials",2,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2054","92","OSUNewark","NoCredentials",0,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2055","93","OSUNewark","NoCredentials",2,"22","First-year","Male","Multiracial","Fail"
"2056","94","OSUNewark","NoCredentials",0,"18","First-year","Male","Asian-American","Fail"
"2057","95","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2058","96","OSUNewark","NoCredentials",0,"19","First-year","Male","African-American","Fail"
"2059","97","OSUNewark","NoCredentials",0,"19","First-year","Female","African-American","Pass"
"2060","98","OSUNewark","Credentials",1,"19","First-year","Male","African-American","Pass"
"2061","99","OSUNewark","Credentials",0,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2062",NA,"OSUNewark","Credentials",0,NA,NA,NA,NA,NA
"2063",NA,"OSUNewark","Credentials",1,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2064",NA,"OSUNewark","NoCredentials",2,"18","First-year","Male","White, non-Hispanic or latino","Fail"
