uID,variable,factor,.id,source,and1.3_1,and1.3_2,and1.3_3,and1.3_4,and1.3_5,and1.4_1,and1.4_2,and1.4_3,and1.4_4,and1.4_5,and1.4_6,and1.4_7,and1.4_8,and1.4_9,and1.4_10,and1.4_11,and1.4_12,and1.4_13,and1.4_14,and1.4_15,and1.4_16,and1.4_17,and1.4_18,and1.4_19,and1.4_20,and2.3_1,and2.3_2,and2.3_3,and2.3_4,and2.3_5,and2.4_1,and2.4_2,and2.4_3,and2.4_4,and2.4_5,and2.4_6,and2.4_7,and2.4_8,and2.4_9,and2.4_10,and2.4_11,and2.4_12,and2.4_13,and2.4_14,and2.4_15,and2.4_16,and2.4_17,and2.4_18,and2.4_19,and2.4_20,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
20,-0.28890720215069,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,6,5,6,6,6,3,2,1,1,3,2,2,3,2,1,3,2,1,2,1,1,2,4,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|VanLange|Critcher|Graham|Bauer|Rottenstrich|Anderson|Alter|Miyamoto|Kay|Inbar|Huang|Hauser,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,7,Global,NON-WEIRD,TRUE
23,0.297953864121328,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,7,7,6,7,5,1,1,2,3,1,2,3,4,3,1,4,3,2,3,2,4,1,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Rottenstrich|Ross.Slate1|Alter|Miyamoto|VanLange|Critcher|Graham|Bauer|Anderson|Hauser|Kay|Inbar,ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: Mood|ID: Cognitive reflection,10,Global,NON-WEIRD,TRUE
24,-0.133804617286378,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,2,7,3,1,2,4,4,1,5,3,3,3,1,3,1,1,5,1,4,3,2,2,5,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Inbar|Miyamoto|Kay|Critcher|Anderson|Bauer|Alter|Ross.Slate1|Graham|Hauser|Rottenstrich|Huang,ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.),6,Global,NON-WEIRD,TRUE
26,0.477799331250852,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,1,1,1,1,1,1,5,5,1,1,1,5,1,1,5,1,1,1,5,5,5,1,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Miyamoto|Inbar|Alter|VanLange|Graham|Kay|Rottenstrich|Anderson|Hauser|Bauer|Ross.Slate1|Critcher,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood|ID: TIPI for Big-Five|ID: Global self-esteem SISE,9,Global,NON-WEIRD,TRUE
27,-0.199664479016887,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,4,5,5,6,3,3,2,1,3,3,2,1,3,3,2,1,4,1,5,1,2,2,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Rottenstrich|VanLange|Huang|Bauer|Kay|Miyamoto|Alter|Ross.Slate1|Graham|Hauser|Critcher|Inbar|Anderson,ID: Mood|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,13,Global,NON-WEIRD,TRUE
30,0.445431086519206,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,5,6,5,5,6,4,1,1,1,5,4,1,5,3,3,1,4,1,2,1,5,4,4,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Bauer|Alter|Rottenstrich|Miyamoto|Inbar|Graham|Ross.Slate1|Hauser|VanLange|Critcher|Anderson|Huang,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Mood,12,Global,NON-WEIRD,TRUE
31,0.22289393531961,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,4,7,6,5,7,3,1,1,2,5,1,1,4,5,1,1,5,1,3,1,1,4,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Rottenstrich|Bauer|Ross.Slate1|Inbar|Huang|Graham|Alter|Anderson|Kay|Critcher|VanLange|Hauser,ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,9,Global,NON-WEIRD,TRUE
34,-0.287883201253599,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,5,5,3,2,3,1,3,3,2,1,2,2,3,1,1,4,3,3,2,3,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Hauser|Critcher|Miyamoto|Inbar|Bauer|Kay|Graham|Anderson|Rottenstrich|Huang|Alter|VanLange,ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,9,Global,NON-WEIRD,TRUE
37,0.562610030831464,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,3,6,6,6,4,2,1,4,4,1,3,5,4,2,3,4,1,4,3,4,5,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Hauser|VanLange|Ross.Slate1|Huang|Alter|Critcher|Rottenstrich|Kay|Anderson|Bauer|Inbar|Miyamoto,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five,10,Global,NON-WEIRD,TRUE
39,-0.641016703646996,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,6,7,7,6,5,5,1,2,2,4,2,1,3,3,3,4,4,3,3,1,4,4,5,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Rottenstrich|Kay|Critcher|Inbar|Hauser|Anderson|Ross.Slate1|Huang|Miyamoto|Bauer|VanLange|Graham,ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing,7,Global,NON-WEIRD,TRUE
40,0.373228476665902,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,6,5,3,6,2,4,4,4,2,2,1,4,4,2,2,1,3,4,3,4,3,2,2,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|Bauer|VanLange|Ross.Slate1|Critcher|Miyamoto|Kay|Graham|Inbar|Alter|Hauser|Rottenstrich|Anderson,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood,13,Global,NON-WEIRD,TRUE
43,-0.393871732886833,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,4,6,3,5,3,3,1,1,2,3,1,2,3,1,1,1,3,1,3,1,4,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Inbar|Hauser|Huang|Ross.Slate1|Rottenstrich|Miyamoto|Alter|VanLange|Critcher|Kay|Graham|Anderson|Bauer,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood,12,Global,NON-WEIRD,TRUE
45,-0.433235015339016,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,7,6,7,6,7,2,3,2,2,3,1,1,3,3,1,1,3,1,2,1,4,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Ross.Slate1|Alter|Kay|Miyamoto|Bauer|VanLange|Huang|Inbar|Rottenstrich|Anderson|Hauser|Critcher,ID: Global self-esteem SISE|ID: Mood|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,11,Global,NON-WEIRD,TRUE
47,-0.54858064159995,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,5,7,6,7,7,4,1,3,5,5,1,2,2,3,1,1,5,1,3,1,2,4,3,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Rottenstrich|Huang|Miyamoto|Graham|Bauer|Anderson|Hauser|Kay|VanLange|Critcher|Alter|Inbar,ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood,7,Global,NON-WEIRD,TRUE
49,1.01014797602788,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,6,6,5,2,3,2,4,2,1,2,3,1,1,2,2,1,3,2,1,3,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Rottenstrich|Ross.Slate1|Hauser|VanLange|Kay|Bauer|Critcher|Huang|Anderson|Graham|Alter|Inbar,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Cognitive reflection,10,Global,NON-WEIRD,TRUE
51,0.598149649624508,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,3,2,3,5,5,2,3,3,3,1,2,4,1,3,4,3,1,4,2,3,3,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Kay|Hauser|Ross.Slate1|Huang|Alter|Critcher|Miyamoto|Inbar|Bauer|Rottenstrich|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE,2,Global,NON-WEIRD,TRUE
53,-0.13396164484287,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,5,7,7,7,7,3,1,1,1,2,1,1,3,3,1,2,3,1,4,1,2,2,3,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Alter|Critcher|Inbar|Rottenstrich|Graham|Bauer|VanLange|Hauser|Anderson|Ross.Slate1|Huang|Miyamoto,ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: TIPI for Big-Five,10,Global,NON-WEIRD,TRUE
56,-0.450790140992681,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,2,2,2,5,2,3,4,3,2,4,1,2,1,1,4,1,4,1,3,1,2,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|VanLange|Hauser|Inbar|Miyamoto|Anderson|Huang|Rottenstrich|Ross.Slate1|Alter|Bauer|Critcher|Kay,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood,6,Global,NON-WEIRD,TRUE
57,-0.197437484814369,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,6,7,5,6,7,3,2,2,3,4,2,2,4,5,3,3,3,2,3,2,4,4,4,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Inbar|Anderson|Ross.Slate1|Rottenstrich|Critcher|VanLange|Miyamoto|Bauer|Hauser|Graham|Alter|Huang,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Global self-esteem SISE,3,Global,NON-WEIRD,TRUE
58,0.29913489257491,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,5,6,5,6,3,3,1,2,1,4,1,1,4,3,1,1,5,1,1,1,5,4,5,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Miyamoto|Ross.Slate1|Bauer|Hauser|Kay|Alter|Inbar|VanLange|Anderson|Graham|Huang|Rottenstrich,ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),10,Global,NON-WEIRD,TRUE
59,0.947875129361805,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,2,6,4,5,3,5,4,2,1,1,1,3,2,1,2,1,3,1,2,1,3,2,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Miyamoto|Hauser|Huang|Anderson|Inbar|VanLange|Bauer|Rottenstrich|Alter|Critcher|Ross.Slate1|Kay,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Mood,5,Global,NON-WEIRD,TRUE
60,-0.814417836763669,High,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,5,7,6,5,3,3,3,3,1,1,2,2,2,3,4,3,3,1,4,1,1,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Hauser|Graham|Miyamoto|Rottenstrich|Anderson|Bauer|Kay|Inbar|Ross.Slate1|Alter|Critcher,ID: Subjective wellbeing|ID: Mood|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: TIPI for Big-Five,7,Global,NON-WEIRD,TRUE
