"","ResponseId","referrer","MindfulnessScale","SWBscale","sex","age","politics","party","armedservices","income","USresidency","RaceDichotomized","School_coded","EducationCoded","EducationDichotomized"
"392","R_20UOFaG6hkJPef6","depauw",3.86666666666667,6,"female",NA,"liberal (2)","democrat (2)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"393","R_2Se7lrarYPtqjow","depauw",2.66666666666667,5.66666666666667,"female",NA,"liberal (2)","independent",NA,"100-199,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"394","R_1rNZLRWgaprzgCW","depauw",3.93333333333333,6.83333333333333,"female",NA,"center (4)","democrat (2)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"395","R_1gjA6dxe6FV4Yk6","depauw",3.4,5.66666666666667,"male",NA,"conservative (6)","conservative (6)",NA,"40-59,999","yes","Caucasian","DePauw","Currently In College","some college"
"396","R_2QYQ3KDoDiGbVMg","depauw",4.13333333333333,2.66666666666667,"female",NA,"liberal (2)","democrat (2)",NA,"under20,000","yes","Other race/ethincity","DePauw","Currently In College","some college"
"397","R_ag8JblvZHbmpqa5","depauw",3.73333333333333,4.83333333333333,"female",NA,"apolitical","somewhat democrat (3)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"398","R_wYiU7404tbzVDe9","depauw",4.26666666666667,6.83333333333333,"female",NA,"liberal (2)","democrat (2)",NA,"not say","yes","Other race/ethincity","DePauw","Currently In College","some college"
"399","R_6lKpqQCTCUP0Ni1","depauw",3.2,6.33333333333333,"female",NA,"somewhat conservative (5)","conservative (6)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"400","R_6FhkvDoN4GOBWKd","depauw",3.33333333333333,6.66666666666667,"female",NA,"conservative (6)","strongly conservative (7)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"401","R_1qeyqVMMeYgHjG2","depauw",3.8,3.83333333333333,"female",NA,"liberal (2)","somewhat democrat (3)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"402","R_1QFr5Gp6IqQSDgZ","depauw",2.86666666666667,5.33333333333333,"female",NA,"strongly liberal (1)","strongly democrat (1)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"403","R_1OHO4R2WBSycyyu","depauw",2,5.5,"female",NA,"liberal (2)","democrat (2)",NA,"40-59,999","yes","Caucasian","DePauw","Currently In College","some college"
"404","R_2rGCDYiuihlt4IK","depauw",2.8,4.83333333333333,"female",NA,"somewhat conservative (5)","middle (4)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"405","R_2wgDNIUoOvVHvHO","depauw",2.6,4.83333333333333,"female",NA,"liberal (2)","democrat (2)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"406","R_1pJMsbCUjgFR8eU","depauw",4.06666666666667,2.33333333333333,"female",NA,"conservative (6)","somewhat conservative (5)",NA,"over1,000,000","yes","Caucasian","DePauw","Currently In College","some college"
"407","R_OJx2ubWWBpXdsit","depauw",2.53333333333333,5,"female",NA,"conservative (6)","somewhat conservative (5)",NA,"20-39,999","yes","Caucasian","DePauw","Currently In College","some college"
"408","R_3MgIvQBxynytL4L","depauw",4.13333333333333,4.66666666666667,"male",NA,"apolitical","middle (4)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"409","R_RspY7I8PDWHNiRb","depauw",3.73333333333333,5.83333333333333,"female",NA,"somewhat liberal (3)","somewhat conservative (5)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"410","R_A1cZmxmkOZdusJX","depauw",3,4,"male",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"411","R_1EimW1PHou5A3cS","depauw",3.53333333333333,4,"female",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"60-79,999","yes","Caucasian","DePauw","Currently In College","some college"
"412","R_1gtrBxFdASRfjEH","depauw",3.73333333333333,5,"male",NA,"strongly liberal (1)","somewhat democrat (3)",NA,"under20,000","yes","Caucasian","DePauw","Currently In College","some college"
"413","R_1kRLXfgPA8jXYUR","depauw",4.46666666666667,1.5,"male",NA,"apolitical","independent",NA,"under20,000","yes","Other race/ethincity","DePauw","Currently In College","some college"
"414","R_1gel9SGPQpGqr8P","depauw",3.26666666666667,4.83333333333333,"female",NA,"somewhat liberal (3)","conservative (6)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"415","R_1NrHSpmLMzPr4Uz","depauw",3.53333333333333,2.66666666666667,"female",NA,"liberal (2)","democrat (2)",NA,"80-99,999","yes",NA,"DePauw","Currently In College","some college"
"416","R_1ou3plt4Wz3YRda","depauw",3.66666666666667,4.16666666666667,"female",NA,"apolitical","independent",NA,"80-99,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"417","R_1cUtktLa0HgUhDN","depauw",4.13333333333333,5.66666666666667,"female",NA,"liberal (2)","strongly democrat (1)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"418","R_6Du5VBY7oyw4093","depauw",4.93333333333333,4.5,"male",NA,"conservative (6)","conservative (6)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"419","R_0DHawufGaevNITD","depauw",4.66666666666667,6.66666666666667,"female",NA,"somewhat liberal (3)","somewhat democrat (3)",NA,"20-39,999","yes","Caucasian","DePauw","Currently In College","some college"
"420","R_1mx7ccSk5MhFtbJ","depauw",4.93333333333333,4.83333333333333,"male",NA,"liberal (2)","democrat (2)",NA,"40-59,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"421","R_3qkEShlOuW2dmej","depauw",3.66666666666667,5.5,"male",NA,"conservative (6)","conservative (6)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"422","R_2Cv6JKzPsycllSM","depauw",3,4.66666666666667,"male",NA,"conservative (6)","conservative (6)",NA,"60-79,999","yes","Caucasian","DePauw","Currently In College","some college"
"423","R_6Q2x7hEKIMXajnj","depauw",2.53333333333333,6.83333333333333,"male",NA,"conservative (6)","conservative (6)",NA,"over1,000,000","yes","Caucasian","DePauw","Currently In College","some college"
"424","R_rdKG3tP6MB34L4J","depauw",3.66666666666667,6.66666666666667,"male",NA,"conservative (6)","conservative (6)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"425","R_8uESnobyiNIUVJD","depauw",3.46666666666667,3.33333333333333,"female",NA,"apolitical","independent",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"426","R_77EFWu9oNAreBQB","depauw",1.8,7,"male",NA,"strongly conservative (7)","strongly conservative (7)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"427","R_3e5iW6b1xp6xNwy","depauw",4.4,6,"female",NA,"liberal (2)","democrat (2)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"428","R_2ZBl8TM8FGSGVuI","depauw",3.6,5.83333333333333,"male",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"60-79,999","yes","Caucasian","DePauw","Currently In College","some college"
"429","R_1Kd1QSePqRvVXv3","depauw",3.06666666666667,6.16666666666667,"male",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"430","R_2foOhZVpzttBesb","depauw",2.73333333333333,5,"female",NA,"center (4)","somewhat conservative (5)",NA,"under20,000","yes","Caucasian","DePauw","Currently In College","some college"
"431","R_2zSlmikJxlbUiDm","depauw",3.66666666666667,5.33333333333333,"female",NA,"somewhat liberal (3)","somewhat democrat (3)",NA,"60-79,999","yes","Caucasian","DePauw","Currently In College","some college"
"432","R_1roIieT32LEhirU","depauw",4.06666666666667,5,"female",NA,"liberal (2)","democrat (2)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"433","R_1eFadoRZYX8fZiS","depauw",3,4.5,"female",NA,"strongly liberal (1)","strongly democrat (1)",NA,"40-59,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"434","R_VRpqmK4Qyxsx6xz","depauw",2.6,2.16666666666667,"female",NA,"somewhat conservative (5)","conservative (6)",NA,"40-59,999","yes","Caucasian","DePauw","Currently In College","some college"
"435","R_31nGH6nEbbtN7vK","depauw",4.8,4.5,"male",NA,"somewhat liberal (3)","democrat (2)",NA,"80-99,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"436","R_2s1ciK4qtDsh4aZ","depauw",4.53333333333333,5.16666666666667,"male",NA,"apolitical","middle (4)",NA,"not say","yes",NA,"DePauw","Currently In College","some college"
"437","R_2tx3guMyIzKRlLE","depauw",2.33333333333333,2,"male",NA,"center (4)","democrat (2)",NA,"40-59,999","yes","Other race/ethincity","DePauw","Currently In College","some college"
"438","R_9Bri1RD2QnBk1rn","depauw",3.73333333333333,4,"female",NA,"liberal (2)","somewhat democrat (3)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"439","R_2QJUWU5lRfdV8wE","depauw",2.93333333333333,6.5,"male",NA,"conservative (6)","conservative (6)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"440","R_3f0DnYskRGOScYF","depauw",4.66666666666667,4.16666666666667,"female",NA,"somewhat liberal (3)","somewhat democrat (3)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"441","R_3P7TlsGj9n5JRrJ","depauw",4.13333333333333,5.83333333333333,"female",NA,"center (4)","middle (4)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"442","R_1MJJeeQozbK7vnJ","depauw",2.93333333333333,6.5,"female",NA,"somewhat liberal (3)","democrat (2)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"443","R_1LXt1h5i5BvQEa5","depauw",3.6,5.33333333333333,"female",NA,"conservative (6)","conservative (6)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"444","R_1Q0KIqNmC37wHhX","depauw",3.86666666666667,3.66666666666667,"male",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"445","R_27g5j4d9mphi1m7","depauw",4.86666666666667,5.83333333333333,"female",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"446","R_2VIb6FLsxetRyFt","depauw",3.8,5.83333333333333,"female",NA,"liberal (2)","democrat (2)",NA,"60-79,999","yes",NA,"DePauw","Currently In College","some college"
"447","R_1mfM6xm5ufpEXP9","depauw",3.86666666666667,2.66666666666667,"male",NA,"somewhat conservative (5)","conservative (6)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"448","R_2AKnOU3nbQYeHv5","depauw",2,1.16666666666667,"male",NA,"center (4)","middle (4)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"449","R_bfPgBnWzVNMYCFb","depauw",3,5,"male",NA,"center (4)","middle (4)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"450","R_CkpzufwhFDGmAAV","depauw",4.26666666666667,4.5,"female",NA,"liberal (2)","strongly democrat (1)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"451","R_tRPFKdAV5oACxoJ","depauw",3.6,5,"female",NA,"apolitical","independent",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"452","R_2xLY0XIW9CD97vK","depauw",2.2,5.66666666666667,"female",NA,"somewhat conservative (5)","conservative (6)",NA,"80-99,999","yes","Caucasian","DePauw","Currently In College","some college"
"453","R_2TuFhNoiekiI2xG","depauw",4.06666666666667,5.5,"female",NA,"conservative (6)","conservative (6)",NA,"100-199,999","yes","Caucasian","DePauw","Currently In College","some college"
"454","R_3G0Qfajt8WEFJPE","depauw",3.13333333333333,2.83333333333333,"female",NA,"liberal (2)","strongly democrat (1)",NA,"not say","yes","Other race/ethincity","DePauw","Currently In College","some college"
"455","R_279AdP820zwZhKz","depauw",2.73333333333333,3.83333333333333,"female",NA,"center (4)","middle (4)",NA,"not say","yes","Caucasian","DePauw","Currently In College","some college"
"456","R_1gpCUpaRHQpyPfO","depauw",3.26666666666667,3.16666666666667,"female",NA,"liberal (2)","strongly democrat (1)",NA,"under20,000","yes","Other race/ethincity","DePauw","Currently In College","some college"
"457","R_1OJO2nd3AkHzyzB","depauw",2,3.5,"male",NA,"center (4)","somewhat democrat (3)",NA,"not say","yes",NA,"DePauw","Currently In College","some college"
"458","R_W65Gs3Kc27pzxnz","depauw",4.86666666666667,6.16666666666667,"female",NA,"somewhat liberal (3)","strongly democrat (1)",NA,"40-59,999","yes","Caucasian","DePauw","Currently In College","some college"
"459","R_UmXggVPg6xAGtvb","depauw",3.6,4.16666666666667,"male",NA,"somewhat conservative (5)","somewhat conservative (5)",NA,"200-999,999","yes","Caucasian","DePauw","Currently In College","some college"
"2655","R_3szEACN828k1bsI","depauw",4.46666666666667,6,"female",NA,"apolitical","independent",NA,"100-199,999","yes","Caucasian","DePauw","Completed 2 year degree","some college"
