"","ResponseId","referrer","MindfulnessScale","SWBscale","sex","age","politics","party","armedservices","income","USresidency","RaceDichotomized","School_coded","EducationCoded","EducationDichotomized"
"1626","R_2qsgYWdiW5RxEmH","reed",3.46666666666667,4.83333333333333,"female",20,"liberal (2)","somewhat democrat (3)",NA,"not say","no","Other race/ethincity","Reed","Currently In College","some college"
"1627","R_vubHWN2HmfxF85j","reed",2.8,2.16666666666667,"female",18,"strongly liberal (1)","somewhat democrat (3)",NA,"80-99,999","yes","Caucasian","Reed","Currently In College","some college"
"1628","R_VUxUZP1EhUDzNRv","reed",4.4,6,"female",19,"liberal (2)","strongly democrat (1)",NA,"20-39,999","yes","Caucasian","Reed","Currently In College","some college"
"1629","R_1JQmNQ4A7kgMqDF","reed",3.33333333333333,5.16666666666667,"female",20,"liberal (2)","strongly democrat (1)",NA,"100-199,999","yes",NA,"Reed","Currently In College","some college"
"1630","R_rkf1u33aHqkHGy5","reed",2.8,2.16666666666667,"female",18,"somewhat conservative (5)","middle (4)",NA,"not say","no","Other race/ethincity","Reed","Currently In College","some college"
"1631","R_2zCu1pO6Qe39cHd","reed",2.53333333333333,5.16666666666667,"female",19,"strongly liberal (1)","democrat (2)",NA,"80-99,999","yes","Caucasian","Reed","Currently In College","some college"
"1632","R_1riaAjmvIRTfVNJ","reed",3.53333333333333,5,"other",20,"liberal (2)","strongly democrat (1)",NA,"80-99,999","yes","Caucasian","Reed","Currently In College","some college"
"1633","R_2aKwRo3zXuH3dYZ","reed",3,3.16666666666667,"other",20,"strongly liberal (1)","democrat (2)",NA,"under20,000","yes","Other race/ethincity","Reed","Currently In College","some college"
"1634","R_2UixDRc37orH5bu","reed",2.66666666666667,2.66666666666667,"female",21,"strongly liberal (1)","middle (4)",NA,"40-59,999","no",NA,"Reed","Currently In College","some college"
"1635","R_PUUiIuN0ZlfPoFb","reed",5.06666666666667,3.16666666666667,"male",22,"conservative (6)","conservative (6)",NA,"under20,000","yes","Caucasian","Reed","Currently In College","some college"
"1636","R_3EhtTljOcsBI4VC","reed",2.4,2.33333333333333,"other",19,"strongly liberal (1)","somewhat democrat (3)",NA,"under20,000","yes","Caucasian","Reed","Currently In College","some college"
"1637","R_3r217X2wC6qcByw","reed",3.66666666666667,4.5,"male",19,"somewhat liberal (3)","somewhat democrat (3)",NA,"100-199,999","yes","Other race/ethincity","Reed","Currently In College","some college"
"1638","R_20O0Pd8SOxXHSLn","reed",3.46666666666667,2.5,"female",18,"liberal (2)","democrat (2)",NA,"200-999,999","yes","Other race/ethincity","Reed","Currently In College","some college"
"1639","R_2WJq5fgTAriDM87","reed",2.8,3.66666666666667,"female",19,"liberal (2)","somewhat democrat (3)",NA,"under20,000","yes","Other race/ethincity","Reed","Currently In College","some college"
"1640","R_3jVW0qdJz2XZQWQ","reed",3.33333333333333,5,"female",21,"somewhat liberal (3)","strongly democrat (1)",NA,"not say","yes",NA,"Reed","Currently In College","some college"
"1641","R_3gSF1wWy89Uaatj","reed",4.33333333333333,1.83333333333333,"female",22,"liberal (2)","middle (4)",NA,"not say","yes","Other race/ethincity","Reed","Currently In College","some college"
"1642","R_Ua8rHkWD01EQhnX","reed",2.8,3.66666666666667,"female",21,"strongly liberal (1)","strongly democrat (1)",NA,"not say","yes",NA,"Reed","Currently In College","some college"
"1643","R_1IQuI8Grk1ke1wC","reed",3.73333333333333,2.16666666666667,"other",20,"strongly liberal (1)","strongly democrat (1)",NA,"200-999,999","yes","Caucasian","Reed","Currently In College","some college"
"1644","R_3aVptXwhjnRgmw9","reed",4.66666666666667,6,"female",18,"conservative (6)","somewhat democrat (3)",NA,"100-199,999","yes","Other race/ethincity","Reed","Currently In College","some college"
"1645","R_b95JiAaHG5VMPp7","reed",3.73333333333333,6.16666666666667,"female",18,"liberal (2)","strongly democrat (1)",NA,"200-999,999","yes","Caucasian","Reed","Currently In College","some college"
"1646","R_2SiBpgdyJKOIxUg","reed",2.73333333333333,4.5,"female",21,"liberal (2)","somewhat democrat (3)",NA,"not say","yes","Caucasian","Reed","Currently In College","some college"
"1647","R_3MKfouJhOSv8GSj","reed",2.06666666666667,1.16666666666667,"male",23,"strongly liberal (1)","somewhat democrat (3)",NA,"20-39,999","yes","Other race/ethincity","Reed","Currently In College","some college"
"1648","R_1oB8IVk95cGqJF4","reed",1.46666666666667,1.66666666666667,"female",18,"liberal (2)","somewhat democrat (3)",NA,"100-199,999","yes",NA,"Reed","Currently In College","some college"
"1649","R_1LjUZqKOa74SRJ6","reed",3.86666666666667,4.16666666666667,"male",19,"liberal (2)","democrat (2)",NA,"not say","yes","Caucasian","Reed","Currently In College","some college"
"1650","R_2viuhki6wKfAeWo","reed",4.6,5.83333333333333,"female",18,"somewhat liberal (3)","democrat (2)",NA,"40-59,999","yes","Caucasian","Reed","Currently In College","some college"
"1651","R_2SJEeXlRSxjnZsu","reed",3,2.66666666666667,"female",19,"strongly liberal (1)","strongly democrat (1)",NA,"200-999,999","yes","Caucasian","Reed","Currently In College","some college"
"1652","R_2DSQWTaoizENmzf","reed",3.73333333333333,3.83333333333333,"female",18,"liberal (2)","democrat (2)",NA,"20-39,999","yes",NA,"Reed","Currently In College","some college"
"1653","R_rje0xML6mcPbXax","reed",3.06666666666667,3.83333333333333,"female",21,"liberal (2)","democrat (2)",NA,"not say","yes","Caucasian","Reed","Currently In College","some college"
"1654","R_1q4H6KtzJ6nuEKw","reed",4.6,5.5,"female",21,"liberal (2)","democrat (2)",NA,"60-79,999","yes","Caucasian","Reed","Currently In College","some college"
"1655","R_3mmh6na9mgOsbvz","reed",2.86666666666667,2,"female",19,"liberal (2)","strongly democrat (1)",NA,"under20,000","yes",NA,"Reed","Currently In College","some college"
"1656","R_2WNEwSqbPVCpAC9","reed",2.26666666666667,2.5,"female",22,"liberal (2)","strongly democrat (1)",NA,"not say","yes","Caucasian","Reed","Currently In College","some college"
"1657","R_1GD1DpDmeqH8Kho","reed",4.4,4.16666666666667,"female",19,"somewhat liberal (3)","democrat (2)",NA,"60-79,999","yes","Other race/ethincity","Reed","Currently In College","some college"
"1658","R_6ht6j7zjPfVZNDj","reed",2.46666666666667,2.16666666666667,"female",20,"liberal (2)","somewhat democrat (3)",NA,"200-999,999","yes","Caucasian","Reed","Currently In College","some college"
"1659","R_ClwvZKOLgSpQMg1","reed",2.66666666666667,3.33333333333333,"male",22,"liberal (2)","strongly democrat (1)",NA,"100-199,999","yes","Caucasian","Reed","Currently In College","some college"
