"","Participant_ID","referrer","Conscientiousness","Persistence","age","year","Genderfactor","ethnicity","AttentionCheck"
"442","29","MiamiUniversity",5,184.9999992,"21","Senior","Female","White, non-Hispanic or latino","Pass"
"443","30","MiamiUniversity",7,156.0000038,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"444","31","MiamiUniversity",6.5,58.00000036,"19","Sophomore","Male","African-American","Fail"
"445","32","MiamiUniversity",5.5,36.9999967,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"446","33","MiamiUniversity",5.5,128.0000016,"19","Sophomore","Female","Native American and Alaska Native","Pass"
"447","34","MiamiUniversity",6,40.99999701,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"448","35","MiamiUniversity",2.5,81.00000008,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"449","36","MiamiUniversity",7,130.9999992,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"450","37","MiamiUniversity",7,157.9999998,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"451","38","MiamiUniversity",5,240.000002,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"452","39","MiamiUniversity",5.5,45.00000549,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"453","40","MiamiUniversity",5.5,75.99999702,"18","First-year","Male","African-American","Pass"
"454","41","MiamiUniversity",5.5,124.0000013,"20","Sophomore","Male","White, non-Hispanic or latino","Pass"
"455","42","MiamiUniversity",3.5,239.9999932,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"456","43","MiamiUniversity",4.5,103.9999998,"20","Junior","Male","White, non-Hispanic or latino","Pass"
"457","44","MiamiUniversity",5.5,135.0000001,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"458","45","MiamiUniversity",6.5,70.00000128,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"459","46","MiamiUniversity",5,30.00000701,"18","First-year","Female","African-American","Fail"
"460","47","MiamiUniversity",5.5,68.99999916,"18","First-year","Female","Asian-American","Fail"
"461","48","MiamiUniversity",6,58.00000036,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"462","49","MiamiUniversity",6.5,95.00000586,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"463","50","MiamiUniversity",4.5,162.9999935,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"464","51","MiamiUniversity",3,105.0000019,"20","Sophomore","Male","Asian-American","Fail"
"465","52","MiamiUniversity",4.5,76.99999977,"19","Sophomore","Male","White, non-Hispanic or latino","Fail"
"466","53","MiamiUniversity",4,99.99999949,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"468","55","MiamiUniversity",4,95.00000523,"19","Sophomore","Male","White, non-Hispanic or latino","Fail"
"470","57","MiamiUniversity",5,62.99999461,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"472","61","MiamiUniversity",4,62.00000946,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"473","62","MiamiUniversity",3.5,116.0000007,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"474","63","MiamiUniversity",3.5,71.0000034,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"475","64","MiamiUniversity",5,216.0000002,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"476","65","MiamiUniversity",5.5,151.9999947,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"477","66","MiamiUniversity",3,147.0000004,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"478","67","MiamiUniversity",5,29.00000489,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"479","68","MiamiUniversity",4.5,36.00000339,"18","First-year","Female","Latino or Hispanic","Fail"
"480","69","MiamiUniversity",6,111.0000071,"19","Sophomore","Male","White, non-Hispanic or latino","Pass"
"481","7","MiamiUniversity",6,155.0000017,"19","First-year","Male","Latino or Hispanic","Pass"
"482","70","MiamiUniversity",6,178.9999947,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"483","71","MiamiUniversity",7,67.00000309,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"484","72","MiamiUniversity",4.5,41.00000581,"19","Sophomore","Male","African-American","Fail"
"485","73","MiamiUniversity",4,241.0000042,"19","Sophomore","Male","Latino or Hispanic","Pass"
"486","74","MiamiUniversity",3.5,85.00000038,"19","Sophomore","Male","White, non-Hispanic or latino","Fail"
"487","75","MiamiUniversity",7,44.99999669,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"488","76","MiamiUniversity",4,81.00000008,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"489","77","MiamiUniversity",5.5,120.000001,"20","Junior","Male","White, non-Hispanic or latino","Fail"
"490","78","MiamiUniversity",3,108.0000001,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"491","79","MiamiUniversity",4.5,52.9999973,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"492","8","MiamiUniversity",4,174.0000011,"21","Junior","Female","Asian-American","Fail"
"493","80","MiamiUniversity",5.5,84.99999975,"18","First-year","Female","Multiracial","Pass"
"495","82","MiamiUniversity",6,55.99999612,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"496","83","MiamiUniversity",4.5,101.0000016,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"497","84","MiamiUniversity",4.5,90.00000281,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"498","85","MiamiUniversity",3.5,234.999999,"19","First-year","Male","Asian-American",NA
"499","86","MiamiUniversity",6,63.9999961,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"500","87","MiamiUniversity",6,58.9999943,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"501","88","MiamiUniversity",3,78.00000189,"18","First-year","Female","Other","Pass"
"502","89","MiamiUniversity",6,68.99999916,"18","First-year","Female","African-American","Fail"
"504","90","MiamiUniversity",5.5,117.0000028,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"505","91","MiamiUniversity",6.5,109.0000022,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"506","92","MiamiUniversity",6,145.0000056,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"507","93","MiamiUniversity",6,72.99999946,"21","Senior","Female","White, non-Hispanic or latino","Fail"
"508","94","MiamiUniversity",5,54.99999337,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"509","95","MiamiUniversity",4,17.00000335,"21","Junior","Male","White, non-Hispanic or latino","Fail"
"510","96","MiamiUniversity",6,178.0000014,"19","Sophomore","Male","White, non-Hispanic or latino","Fail"
"511","97","MiamiUniversity",4,39.00000094,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"512","98","MiamiUniversity",6,156.9999977,"20","Junior","Male","White, non-Hispanic or latino","Fail"
"514",NA,"MiamiUniversity",6.5,83.99999763,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"515",NA,"MiamiUniversity",6.5,87.99999794,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"516",NA,"MiamiUniversity",7,79.00000401,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"517",NA,"MiamiUniversity",5,120.000001,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"518",NA,"MiamiUniversity",5.5,67.99999704,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"520",NA,"MiamiUniversity",4,59.99999642,"18","First-year","Female","Other","Fail"
"521",NA,"MiamiUniversity",5,240.000002,"20","Sophomore","Male","White, non-Hispanic or latino","Fail"
"522",NA,"MiamiUniversity",6,51.00000186,"20","First-year","Female",NA,"Fail"
