"","Participant_ID","referrer","Conscientiousness","Persistence","age","year","Genderfactor","ethnicity","AttentionCheck"
"1970","16","OSUNewark",4,137,"18","First-year","Male","Asian-American","Pass"
"1971","17","OSUNewark",5,241,"18","First-year","Female","Asian-American","Pass"
"1972","18","OSUNewark",6,63,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1973","19","OSUNewark",4.5,87,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1974","2","OSUNewark",7,203,"19","First-year","Female","Asian-American","Fail"
"1975","20","OSUNewark",7,218,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1976","21","OSUNewark",5,211,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"1977","22","OSUNewark",3,153,"19","First-year","Male","Asian-American","Fail"
"1978","23","OSUNewark",6,199,"18","First-year","Female","Asian-American","Fail"
"1979","24","OSUNewark",7,28,"19","First-year","Female","African-American","Fail"
"1980","25","OSUNewark",3.5,84,"18","First-year","Male","African-American","Pass"
"1981","26","OSUNewark",6.5,194,NA,"First-year","Male","White, non-Hispanic or latino","Fail"
"1982","27","OSUNewark",6.5,115,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"1983","28","OSUNewark",5,151,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1984","29","OSUNewark",7,78,"19","First-year","Female","African-American","Fail"
"1985","3","OSUNewark",5.5,125,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"1986","30","OSUNewark",6.5,74,"21","Junior","Female","Multiracial","Pass"
"1987","31","OSUNewark",5,94,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1988","32","OSUNewark",5.5,136,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1989","33","OSUNewark",5.5,97,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1990","34","OSUNewark",5,88,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"1991","35","OSUNewark",4,190,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"1992","36","OSUNewark",3,105,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"1993","37","OSUNewark",4,103,"19","First-year","Male","African-American","Fail"
"1994","38","OSUNewark",5,63,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1995","39","OSUNewark",3,156,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"1996","4","OSUNewark",5.5,78,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"1997","40","OSUNewark",7,29,"19","First-year","Female","African-American","Fail"
"1998","41","OSUNewark",6,143,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"1999","42","OSUNewark",4.5,195,"18","First-year",NA,"White, non-Hispanic or latino","Pass"
"2000","43","OSUNewark",5.5,47,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"2001","44","OSUNewark",1.5,82,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2002","45","OSUNewark",6.5,73,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2003","46","OSUNewark",4.5,88,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2004","47","OSUNewark",4.5,41,"19","First-year","Female","African-American","Pass"
"2005","48","OSUNewark",7,71,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2006","49","OSUNewark",4.5,36,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2007","5","OSUNewark",4.5,56,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2008","50","OSUNewark",4,145,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2009","51","OSUNewark",4,78,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2010","52","OSUNewark",3,220,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2011","53","OSUNewark",5,233,"18","First-year","Male","African-American","Fail"
"2012","54","OSUNewark",2,241,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"2013","55","OSUNewark",7,133,"18","First-year","Male","Multiracial","Fail"
"2014","56","OSUNewark",4.5,91,"19",NA,"Female","African-American","Pass"
"2015","57","OSUNewark",4.5,148,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2017","59","OSUNewark",7,167,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2018","6","OSUNewark",7,58,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2019","60","OSUNewark",6.5,52,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2020","61","OSUNewark",6.5,63,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2021","62","OSUNewark",5,34,"20","Sophomore","Female","White, non-Hispanic or latino","Pass"
"2022","63","OSUNewark",7,176,"18","First-year","Male","African-American","Fail"
"2023","64","OSUNewark",5.5,123,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2024","65","OSUNewark",4.5,156,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2025","66","OSUNewark",6,220,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2026","67","OSUNewark",4.5,60,"18","First-year","Male","Asian-American","Fail"
"2027","68","OSUNewark",6.5,51,"20","First-year","Male","White, non-Hispanic or latino","Fail"
"2028","69","OSUNewark",6,122,"18","First-year","Female","Asian-American","Pass"
"2029","7","OSUNewark",5,68,"18","First-year","Male","African-American","Pass"
"2030","70","OSUNewark",2.5,170,"21","Junior","Male","White, non-Hispanic or latino","Pass"
"2031","71","OSUNewark",6.5,151,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2032","72","OSUNewark",6.5,234,"18","First-year","Female","Asian-American","Fail"
"2033","73","OSUNewark",6.5,84,"19","First-year","Male","White, non-Hispanic or latino","Fail"
"2034","74","OSUNewark",5.5,86,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2035","75","OSUNewark",5,147,"19","First-year","Male","White, non-Hispanic or latino","Pass"
"2036","76","OSUNewark",6,76,"20","First-year","Male","White, non-Hispanic or latino","Pass"
"2037","77","OSUNewark",5,54,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2038","78","OSUNewark",4,76,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2039","79","OSUNewark",3,241,"18","First-year","Male","Asian-American","Pass"
"2040","8","OSUNewark",5.5,134,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2041","80","OSUNewark",5.5,122,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2042","81","OSUNewark",6,105,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2043","82","OSUNewark",3.5,241,"33","First-year","Female","White, non-Hispanic or latino","Pass"
"2044","83","OSUNewark",6,101,"18","First-year","Female","Multiracial","Fail"
"2045","84","OSUNewark",2.5,70,"20","Other","Female","White, non-Hispanic or latino","Fail"
"2046","85","OSUNewark",3,57,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"2047","86","OSUNewark",2,240,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"2048","87","OSUNewark",4.5,97,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2049","88","OSUNewark",5,240,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2050","89","OSUNewark",5.5,93,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2051","9","OSUNewark",6,122,"19","First-year","Female","White, non-Hispanic or latino","Fail"
"2052","90","OSUNewark",4.5,88,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"2053","91","OSUNewark",5.5,95,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2054","92","OSUNewark",6,241,"18","First-year","Male","White, non-Hispanic or latino","Fail"
"2055","93","OSUNewark",5,50,"22","First-year","Male","Multiracial","Fail"
"2056","94","OSUNewark",4.5,194,"18","First-year","Male","Asian-American","Fail"
"2057","95","OSUNewark",5.5,241,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2058","96","OSUNewark",5,165,"19","First-year","Male","African-American","Fail"
"2059","97","OSUNewark",6,65,"19","First-year","Female","African-American","Pass"
"2060","98","OSUNewark",4,109,"19","First-year","Male","African-American","Pass"
"2061","99","OSUNewark",3.5,142,"18","First-year","Male","White, non-Hispanic or latino","Pass"
"2063",NA,"OSUNewark",4.5,57,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"2064",NA,"OSUNewark",4,139,"18","First-year","Male","White, non-Hispanic or latino","Fail"
