uID,variable,factor,.id,source,crit1.1,crit2.1,Source.Global,Source.Primary,Source.Secondary,Country,Location,Language,Weird,Execution,SubjectPool,Setting,Tablet,Pencil,StudyOrderN,IDiffOrderN,study.order,analysis.type,subset,case.include
62,20,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,20,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Alter|VanLange|Rottenstrich|Kay|Graham|Huang|Ross.Slate1|Bauer|Miyamoto|Hauser|Inbar|Anderson,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection,1,Global,all,TRUE
63,60,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,60,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|Inbar|Miyamoto|Bauer|Rottenstrich|Hauser|Kay|Ross.Slate1|VanLange|Graham|Critcher|Huang|Anderson,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Mood|ID: Global self-esteem SISE,11,Global,all,TRUE
66,70,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,70,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Huang|VanLange|Miyamoto|Hauser|Critcher|Alter|Kay|Anderson|Rottenstrich|Ross.Slate1|Graham|Inbar|Bauer,ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five,5,Global,all,TRUE
67,65,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,65,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Miyamoto|Critcher|Kay|Rottenstrich|Inbar|Hauser|Bauer|Ross.Slate1|Alter|Anderson|VanLange|Huang,ID: Cognitive reflection|ID: TIPI for Big-Five|ID: Global self-esteem SISE|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing,3,Global,all,TRUE
68,60,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,60,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|Rottenstrich|Huang|Miyamoto|Bauer|Kay|Ross.Slate1|Graham|Alter|VanLange|Critcher|Inbar|Anderson,ID: Mood|ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Subjective wellbeing|ID: Global self-esteem SISE,11,Global,all,TRUE
69,70,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,70,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Rottenstrich|Bauer|Huang|Miyamoto|Alter|Kay|Hauser|Inbar|Anderson|Ross.Slate1|VanLange|Critcher,ID: TIPI for Big-Five|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE|ID: Subjective wellbeing|ID: Cognitive reflection,13,Global,all,TRUE
70,30,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,30,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Critcher|Rottenstrich|Kay|Graham|Inbar|Bauer|Huang|Ross.Slate1|Alter|Anderson|VanLange|Miyamoto|Hauser,ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.),1,Global,all,TRUE
75,70,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,70,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Alter|VanLange|Critcher|Anderson|Miyamoto|Bauer|Rottenstrich|Inbar|Huang|Hauser|Graham|Ross.Slate1|Kay,ID: Cognitive reflection|ID: Mood|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,3,Global,all,TRUE
84,75,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,75,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Huang|Inbar|Anderson|Rottenstrich|Alter|Bauer|VanLange|Ross.Slate1|Critcher|Hauser|Miyamoto|Kay,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Global self-esteem SISE,10,Global,all,TRUE
86,0,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,0,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Critcher|Kay|Graham|Alter|Huang|Hauser|Rottenstrich|Anderson|VanLange|Bauer|Inbar|Ross.Slate1,ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing,2,Global,all,TRUE
90,40,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,40,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Hauser|VanLange|Ross.Slate1|Rottenstrich|Graham|Miyamoto|Bauer|Critcher|Alter|Huang|Inbar|Kay|Anderson,ID: Subjective wellbeing|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Global self-esteem SISE|ID: Mood|ID: TIPI for Big-Five,8,Global,all,TRUE
92,70,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,70,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Graham|Anderson|Bauer|Huang|Hauser|Rottenstrich|Inbar|Alter|Miyamoto|Ross.Slate1|Critcher|Kay|VanLange,ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Cognitive reflection|ID: Mood|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: TIPI for Big-Five,11,Global,all,TRUE
93,20,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,20,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Kay|Rottenstrich|Bauer|Ross.Slate1|Alter|Inbar|Critcher|Anderson|VanLange|Hauser|Graham|Huang|Miyamoto,ID: Subjective wellbeing|ID: TIPI for Big-Five|ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: Mood|ID: Global self-esteem SISE,7,Global,all,TRUE
94,20,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,20,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Ross.Slate1|Graham|VanLange|Alter|Bauer|Huang|Hauser|Anderson|Inbar|Kay|Miyamoto|Critcher|Rottenstrich,ID: TIPI for Big-Five|ID: Mood|ID: Subjective wellbeing|ID: Cognitive reflection|ID: Global self-esteem SISE|ID: Disgust scale (slate 1 only -- for Inbar et al.),12,Global,all,TRUE
95,80,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,80,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",Miyamoto|Inbar|Ross.Slate1|Graham|Rottenstrich|Critcher|Bauer|Anderson|Hauser|VanLange|Huang|Alter|Kay,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,6,Global,all,TRUE
99,70,P97,ML2_Slate1_Brazil__Portuguese_execution_illegal_r.csv,brasilia,70,"",brasilia,brasilia,brasilia,Brazil,"Social and Work Psychology Department, University of Brasilia, DF, Brazil",Portuguese,0,illegal,No,In a classroom,Computers,"No, the whole study was on the computer (except maybe consent/debriefing)",VanLange|Bauer|Rottenstrich|Anderson|Critcher|Ross.Slate1|Alter|Graham|Hauser|Miyamoto|Inbar|Kay|Huang,ID: Cognitive reflection|ID: Disgust scale (slate 1 only -- for Inbar et al.)|ID: TIPI for Big-Five|ID: Subjective wellbeing|ID: Global self-esteem SISE|ID: Mood,5,Global,all,TRUE
