uID,variable1,variable2,factor
2122,5,9,SpecificFirst
2123,5,7,SpecificFirst
2125,8,6,SpecificFirst
2128,7,9,SpecificFirst
2130,5,5,SpecificFirst
2134,7,8,SpecificFirst
2136,2,9,SpecificFirst
2137,9,6,SpecificFirst
2138,8,8,SpecificFirst
2139,8,7,SpecificFirst
2141,8,8,SpecificFirst
2142,8,8,SpecificFirst
2143,7,7,SpecificFirst
2150,9,9,SpecificFirst
2151,9,10,SpecificFirst
2152,9,10,SpecificFirst
2153,7,8,SpecificFirst
2155,7,9,SpecificFirst
2160,10,10,SpecificFirst
2161,6,8,SpecificFirst
2164,9,8,SpecificFirst
2165,7,8,SpecificFirst
2166,8,9,SpecificFirst
2167,9,7,SpecificFirst
2168,7,8,SpecificFirst
2169,8,7,SpecificFirst
2171,10,10,SpecificFirst
2172,9,10,SpecificFirst
2173,7,9,SpecificFirst
2179,8,10,SpecificFirst
2186,8,9,SpecificFirst
2187,9,8,SpecificFirst
2188,8,8,SpecificFirst
2189,11,10,SpecificFirst
2191,8,7,SpecificFirst
2192,1,5,SpecificFirst
2193,10,9,SpecificFirst
2197,9,10,SpecificFirst
2204,8,8,SpecificFirst
2205,7,7,SpecificFirst
2209,11,11,SpecificFirst
2210,8,9,SpecificFirst
2211,11,9,SpecificFirst
2212,11,9,SpecificFirst
2215,11,6,SpecificFirst
2216,10,7,SpecificFirst
2219,8,7,SpecificFirst
2220,11,11,SpecificFirst
2224,6,7,SpecificFirst
2226,9,9,SpecificFirst
2230,6,7,SpecificFirst
2233,2,4,SpecificFirst
2234,3,3,SpecificFirst
2237,9,9,SpecificFirst
2238,5,10,SpecificFirst
2239,8,8,SpecificFirst
2243,4,3,SpecificFirst
2244,5,4,SpecificFirst
2248,10,10,SpecificFirst
2249,4,6,SpecificFirst
2250,10,9,SpecificFirst
2251,10,8,SpecificFirst
2254,5,6,SpecificFirst
2257,7,8,SpecificFirst
2260,10,9,SpecificFirst
2261,5,9,SpecificFirst
2263,9,7,SpecificFirst
2268,9,9,SpecificFirst
2269,5,7,SpecificFirst
2272,6,7,SpecificFirst
2274,11,8,SpecificFirst
2275,8,1,SpecificFirst
2276,7,7,SpecificFirst
2278,9,8,SpecificFirst
2281,1,8,SpecificFirst
2286,1,4,SpecificFirst
2287,8,9,SpecificFirst
2288,7,5,SpecificFirst
2289,6,8,SpecificFirst
2295,9,7,SpecificFirst
2301,9,11,SpecificFirst
2302,1,10,SpecificFirst
2304,2,4,SpecificFirst
2305,8,7,SpecificFirst
2311,7,8,SpecificFirst
2313,10,8,SpecificFirst
2314,1,6,SpecificFirst
2316,11,9,SpecificFirst
2319,10,9,SpecificFirst
2322,11,9,SpecificFirst
2323,8,6,SpecificFirst
2324,11,8,SpecificFirst
2326,10,8,SpecificFirst
2330,11,7,SpecificFirst
2331,11,11,SpecificFirst
2333,1,10,SpecificFirst
2334,11,8,SpecificFirst
2337,6,10,SpecificFirst
2341,10,9,SpecificFirst
2350,8,9,SpecificFirst
2351,6,7,SpecificFirst
2354,10,8,SpecificFirst
2357,9,9,SpecificFirst
2358,6,9,SpecificFirst
2361,2,8,SpecificFirst
2362,11,11,SpecificFirst
2363,10,10,SpecificFirst
2364,5,9,SpecificFirst
2365,6,3,SpecificFirst
2366,8,11,SpecificFirst
2368,11,10,SpecificFirst
2374,6,7,SpecificFirst
2375,8,10,SpecificFirst
2376,8,6,SpecificFirst
2377,8,8,SpecificFirst
2379,5,4,SpecificFirst
2380,1,9,SpecificFirst
2381,11,4,SpecificFirst
2385,6,6,SpecificFirst
2387,6,9,SpecificFirst
2388,5,8,SpecificFirst
2390,2,3,SpecificFirst
2391,11,9,SpecificFirst
2393,4,6,SpecificFirst
2394,1,4,SpecificFirst
2396,1,4,SpecificFirst
2398,10,7,SpecificFirst
2399,8,8,SpecificFirst
2400,11,8,SpecificFirst
2402,4,6,SpecificFirst
2405,2,5,SpecificFirst
2406,1,6,SpecificFirst
2407,7,10,SpecificFirst
2408,1,2,SpecificFirst
2409,10,8,SpecificFirst
2412,11,9,SpecificFirst
2413,5,6,SpecificFirst
2420,2,6,SpecificFirst
2422,1,9,SpecificFirst
2427,1,3,SpecificFirst
2429,6,8,SpecificFirst
2432,5,6,SpecificFirst
2434,11,10,SpecificFirst
2436,9,9,SpecificFirst
2441,10,10,SpecificFirst
2445,11,10,SpecificFirst
2447,9,4,SpecificFirst
2448,11,11,SpecificFirst
2449,10,8,SpecificFirst
2450,4,6,SpecificFirst
2451,5,9,SpecificFirst
2453,8,7,SpecificFirst
2454,10,8,SpecificFirst
2456,11,7,SpecificFirst
2458,10,6,SpecificFirst
2462,1,5,SpecificFirst
2464,11,10,SpecificFirst
2466,4,9,SpecificFirst
2467,7,9,SpecificFirst
2468,10,9,SpecificFirst
2469,9,6,SpecificFirst
2472,5,9,SpecificFirst
2473,11,9,SpecificFirst
2478,10,11,SpecificFirst
2480,9,9,SpecificFirst
2481,10,6,SpecificFirst
2483,1,8,SpecificFirst
2484,2,9,SpecificFirst
2489,6,9,SpecificFirst
2492,11,4,SpecificFirst
2493,5,8,SpecificFirst
2496,5,5,SpecificFirst
2497,6,4,SpecificFirst
2498,11,10,SpecificFirst
2501,11,9,SpecificFirst
2502,11,10,SpecificFirst
2503,11,10,SpecificFirst
2504,10,11,SpecificFirst
2506,10,9,SpecificFirst
2508,11,9,SpecificFirst
2510,1,6,SpecificFirst
2511,5,9,SpecificFirst
2514,8,7,SpecificFirst
2515,11,9,SpecificFirst
2516,1,9,SpecificFirst
2517,9,10,SpecificFirst
2518,3,8,SpecificFirst
2521,8,7,SpecificFirst
2524,10,11,SpecificFirst
2531,11,8,SpecificFirst
2537,9,9,SpecificFirst
2547,8,8,SpecificFirst
2548,11,11,SpecificFirst
2549,9,9,SpecificFirst
2551,7,5,SpecificFirst
2553,6,6,SpecificFirst
2554,6,8,SpecificFirst
2555,8,6,SpecificFirst
2557,6,7,SpecificFirst
2558,3,2,SpecificFirst
2560,9,9,SpecificFirst
2561,8,9,SpecificFirst
2563,4,6,SpecificFirst
2564,9,9,SpecificFirst
2568,7,6,SpecificFirst
2569,11,2,SpecificFirst
2570,8,6,SpecificFirst
2572,9,9,SpecificFirst
2577,9,7,SpecificFirst
2580,8,8,SpecificFirst
2581,6,8,SpecificFirst
2583,8,9,SpecificFirst
2584,5,5,SpecificFirst
2585,8,8,SpecificFirst
2586,11,7,SpecificFirst
2588,7,4,SpecificFirst
2590,9,9,SpecificFirst
2591,1,1,SpecificFirst
2592,6,10,SpecificFirst
2595,11,6,SpecificFirst
2597,1,11,SpecificFirst
2598,8,2,SpecificFirst
2599,8,6,SpecificFirst
2600,8,5,SpecificFirst
2602,1,1,SpecificFirst
2604,6,5,SpecificFirst
2607,1,4,SpecificFirst
2608,4,5,SpecificFirst
2611,11,8,SpecificFirst
2612,1,7,SpecificFirst
2616,9,5,SpecificFirst
2617,1,1,SpecificFirst
2619,8,10,SpecificFirst
2620,11,8,SpecificFirst
2622,10,5,SpecificFirst
2624,5,9,SpecificFirst
2625,9,11,SpecificFirst
2626,7,9,SpecificFirst
2630,11,11,SpecificFirst
2632,2,6,SpecificFirst
2633,7,9,SpecificFirst
2636,11,11,SpecificFirst
2638,6,5,SpecificFirst
2640,11,7,SpecificFirst
2641,5,6,SpecificFirst
2643,11,2,SpecificFirst
2645,1,9,SpecificFirst
2647,6,11,SpecificFirst
2650,1,8,SpecificFirst
2653,11,6,SpecificFirst
2654,3,5,SpecificFirst
2662,1,9,SpecificFirst
2665,6,9,SpecificFirst
2667,9,9,SpecificFirst
2669,6,9,SpecificFirst
2671,11,10,SpecificFirst
2672,8,7,SpecificFirst
2674,11,7,SpecificFirst
2675,10,9,SpecificFirst
2678,11,10,SpecificFirst
2681,11,7,SpecificFirst
2682,1,8,SpecificFirst
2684,1,5,SpecificFirst
2689,8,8,SpecificFirst
2690,5,7,SpecificFirst
2691,1,9,SpecificFirst
2693,6,8,SpecificFirst
2694,9,8,SpecificFirst
2696,3,6,SpecificFirst
2700,9,10,SpecificFirst
2701,7,8,SpecificFirst
2703,9,10,SpecificFirst
2704,9,9,SpecificFirst
2707,6,9,SpecificFirst
2712,1,6,SpecificFirst
2715,3,3,SpecificFirst
2716,10,10,SpecificFirst
2718,1,5,SpecificFirst
2722,7,9,SpecificFirst
2723,4,7,SpecificFirst
2728,8,7,SpecificFirst
2729,8,11,SpecificFirst
2730,1,5,SpecificFirst
2733,7,10,SpecificFirst
2734,8,8,SpecificFirst
2735,6,2,SpecificFirst
2737,8,9,SpecificFirst
2738,5,8,SpecificFirst
2740,6,9,SpecificFirst
2741,1,3,SpecificFirst
2742,1,4,SpecificFirst
2743,10,9,SpecificFirst
2744,5,6,SpecificFirst
2747,10,9,SpecificFirst
2749,9,8,SpecificFirst
2752,10,11,SpecificFirst
2760,5,7,SpecificFirst
2762,6,8,SpecificFirst
2765,4,6,SpecificFirst
2766,11,9,SpecificFirst
2767,8,9,SpecificFirst
2768,8,7,SpecificFirst
2769,8,9,SpecificFirst
2771,9,8,SpecificFirst
2774,3,9,SpecificFirst
2775,6,11,SpecificFirst
2778,8,6,SpecificFirst
2780,5,8,SpecificFirst
2783,1,8,SpecificFirst
2784,7,11,SpecificFirst
2785,7,4,SpecificFirst
2786,5,6,SpecificFirst
2788,5,9,SpecificFirst
2793,6,9,SpecificFirst
2798,5,8,SpecificFirst
2799,6,9,SpecificFirst
2802,5,3,SpecificFirst
2803,10,5,SpecificFirst
2806,5,6,SpecificFirst
2808,8,7,SpecificFirst
2811,1,11,SpecificFirst
2812,9,7,SpecificFirst
2815,9,10,SpecificFirst
2820,2,6,SpecificFirst
2821,2,8,SpecificFirst
2824,6,11,SpecificFirst
2826,9,11,SpecificFirst
2827,9,10,SpecificFirst
2828,1,4,SpecificFirst
2829,6,10,SpecificFirst
2831,5,8,SpecificFirst
2839,10,8,SpecificFirst
2841,11,11,SpecificFirst
2842,8,1,SpecificFirst
2844,10,11,SpecificFirst
2847,10,11,SpecificFirst
2848,11,11,SpecificFirst
2849,6,9,SpecificFirst
2851,11,8,SpecificFirst
2853,8,8,SpecificFirst
2854,8,9,SpecificFirst
2856,11,11,SpecificFirst
2858,4,11,SpecificFirst
2859,11,8,SpecificFirst
2860,9,8,SpecificFirst
2861,5,9,SpecificFirst
2862,4,10,SpecificFirst
2864,6,10,SpecificFirst
2865,11,9,SpecificFirst
2866,4,8,SpecificFirst
2871,11,9,SpecificFirst
2872,8,10,SpecificFirst
2873,7,7,SpecificFirst
2874,11,9,SpecificFirst
2877,6,6,SpecificFirst
2878,1,11,SpecificFirst
2879,1,10,SpecificFirst
2882,1,8,SpecificFirst
2883,1,11,SpecificFirst
2885,6,7,SpecificFirst
2886,8,9,SpecificFirst
2891,10,10,SpecificFirst
2894,8,6,SpecificFirst
2896,5,8,SpecificFirst
2898,11,10,SpecificFirst
2899,11,8,SpecificFirst
2902,1,7,SpecificFirst
2907,6,11,SpecificFirst
2911,11,11,SpecificFirst
2916,11,9,SpecificFirst
2917,7,9,SpecificFirst
2920,11,6,SpecificFirst
2921,6,11,SpecificFirst
2924,8,8,SpecificFirst
2925,5,6,SpecificFirst
2927,1,9,SpecificFirst
2931,1,9,SpecificFirst
2935,9,10,SpecificFirst
2937,5,1,SpecificFirst
2938,10,10,SpecificFirst
2939,11,10,SpecificFirst
2942,8,9,SpecificFirst
2948,10,10,SpecificFirst
2951,11,9,SpecificFirst
2952,11,8,SpecificFirst
2953,1,5,SpecificFirst
2954,4,9,SpecificFirst
2957,10,10,SpecificFirst
2959,11,10,SpecificFirst
2960,11,8,SpecificFirst
2966,1,1,SpecificFirst
2967,11,11,SpecificFirst
2970,10,11,SpecificFirst
2971,8,8,SpecificFirst
2973,11,10,SpecificFirst
2975,6,9,SpecificFirst
2977,7,11,SpecificFirst
2978,11,11,SpecificFirst
2979,6,8,SpecificFirst
2980,9,10,SpecificFirst
2983,5,5,SpecificFirst
2985,11,2,SpecificFirst
2986,11,8,SpecificFirst
2987,1,7,SpecificFirst
2989,1,6,SpecificFirst
2990,11,11,SpecificFirst
2993,10,9,SpecificFirst
2995,1,9,SpecificFirst
3002,7,9,SpecificFirst
3004,10,6,SpecificFirst
3005,1,6,SpecificFirst
3014,8,10,SpecificFirst
3019,11,10,SpecificFirst
3021,10,9,SpecificFirst
3023,7,7,SpecificFirst
3024,5,8,SpecificFirst
3026,3,7,SpecificFirst
3027,11,5,SpecificFirst
3030,11,11,SpecificFirst
3034,4,8,SpecificFirst
3036,4,10,SpecificFirst
3037,1,6,SpecificFirst
3040,11,7,SpecificFirst
3041,10,11,SpecificFirst
3047,6,7,SpecificFirst
3049,6,10,SpecificFirst
3051,1,3,SpecificFirst
3052,4,6,SpecificFirst
3053,8,6,SpecificFirst
3054,8,6,SpecificFirst
3056,11,7,SpecificFirst
3062,9,9,SpecificFirst
3063,5,7,SpecificFirst
3068,5,5,SpecificFirst
3070,3,11,SpecificFirst
3076,1,8,SpecificFirst
3080,4,11,SpecificFirst
3081,1,10,SpecificFirst
3084,9,10,SpecificFirst
3088,6,11,SpecificFirst
3089,9,10,SpecificFirst
3090,9,8,SpecificFirst
3091,9,10,SpecificFirst
3092,9,9,SpecificFirst
3093,6,8,SpecificFirst
3095,5,7,SpecificFirst
3098,9,9,SpecificFirst
3099,7,8,SpecificFirst
3100,2,6,SpecificFirst
3103,9,9,SpecificFirst
3105,1,8,SpecificFirst
3106,7,7,SpecificFirst
3109,11,10,SpecificFirst
3113,11,7,SpecificFirst
3114,5,8,SpecificFirst
3119,7,6,SpecificFirst
3121,11,9,SpecificFirst
3122,11,7,SpecificFirst
3125,11,7,SpecificFirst
3126,1,6,SpecificFirst
3127,5,4,SpecificFirst
3128,9,8,SpecificFirst
3129,10,7,SpecificFirst
3130,10,7,SpecificFirst
3135,6,7,SpecificFirst
3137,1,1,SpecificFirst
3139,10,10,SpecificFirst
3140,6,11,SpecificFirst
3141,10,9,SpecificFirst
3144,6,8,SpecificFirst
3148,5,9,SpecificFirst
3150,11,8,SpecificFirst
3152,11,10,SpecificFirst
3155,11,3,SpecificFirst
3164,7,7,SpecificFirst
3168,9,9,SpecificFirst
3169,8,5,SpecificFirst
3174,7,7,SpecificFirst
3178,9,6,SpecificFirst
3180,9,9,SpecificFirst
3181,11,9,SpecificFirst
3182,10,9,SpecificFirst
3184,4,3,SpecificFirst
3186,8,9,SpecificFirst
3188,10,8,SpecificFirst
3189,8,9,SpecificFirst
3190,9,8,SpecificFirst
3193,1,4,SpecificFirst
3196,6,10,SpecificFirst
3202,10,9,SpecificFirst
3204,5,2,SpecificFirst
3205,6,8,SpecificFirst
3208,5,7,SpecificFirst
3212,8,8,SpecificFirst
3214,5,5,SpecificFirst
3216,5,7,SpecificFirst
3217,8,3,SpecificFirst
3223,11,11,SpecificFirst
3224,10,5,SpecificFirst
3225,11,6,SpecificFirst
3228,11,11,SpecificFirst
3230,1,2,SpecificFirst
3232,10,4,SpecificFirst
3234,5,7,SpecificFirst
3235,7,7,SpecificFirst
3237,1,11,SpecificFirst
3238,11,11,SpecificFirst
3240,8,11,SpecificFirst
3241,10,9,SpecificFirst
3244,7,6,SpecificFirst
3247,8,7,SpecificFirst
3251,9,10,SpecificFirst
3252,11,6,SpecificFirst
3254,10,6,SpecificFirst
3256,1,1,SpecificFirst
3257,11,11,SpecificFirst
3261,8,6,SpecificFirst
3262,11,11,SpecificFirst
3266,10,9,SpecificFirst
3267,1,6,SpecificFirst
3271,11,10,SpecificFirst
3273,5,8,SpecificFirst
3274,8,10,SpecificFirst
3279,11,11,SpecificFirst
3280,11,5,SpecificFirst
3284,1,1,SpecificFirst
3285,11,8,SpecificFirst
3286,10,7,SpecificFirst
3287,7,5,SpecificFirst
3289,1,5,SpecificFirst
3290,5,5,SpecificFirst
3293,8,3,SpecificFirst
3296,5,5,SpecificFirst
3301,6,10,SpecificFirst
3302,8,9,SpecificFirst
3306,9,8,SpecificFirst
3307,3,5,SpecificFirst
3312,6,8,SpecificFirst
3313,11,8,SpecificFirst
3316,11,5,SpecificFirst
3321,9,9,SpecificFirst
3325,6,7,SpecificFirst
3326,6,8,SpecificFirst
3327,4,6,SpecificFirst
3331,1,9,SpecificFirst
3333,9,6,SpecificFirst
3336,7,7,SpecificFirst
3337,8,7,SpecificFirst
3338,6,5,SpecificFirst
3341,10,9,SpecificFirst
3342,1,7,SpecificFirst
3346,9,6,SpecificFirst
3347,8,6,SpecificFirst
3350,5,5,SpecificFirst
3353,11,9,SpecificFirst
3355,6,4,SpecificFirst
3358,6,5,SpecificFirst
3359,9,7,SpecificFirst
3362,11,7,SpecificFirst
3363,8,7,SpecificFirst
3367,10,11,SpecificFirst
3368,6,9,SpecificFirst
3369,8,10,SpecificFirst
3370,11,6,SpecificFirst
3372,5,7,SpecificFirst
3375,6,7,SpecificFirst
3381,9,7,SpecificFirst
3382,5,6,SpecificFirst
3387,6,7,SpecificFirst
3389,3,5,SpecificFirst
3393,1,8,SpecificFirst
3394,7,8,SpecificFirst
3404,8,7,SpecificFirst
3409,11,8,SpecificFirst
3411,8,7,SpecificFirst
3412,8,8,SpecificFirst
3414,6,3,SpecificFirst
3415,8,8,SpecificFirst
3416,6,6,SpecificFirst
3419,9,9,SpecificFirst
3422,5,7,SpecificFirst
3423,9,8,SpecificFirst
3424,8,6,SpecificFirst
3427,7,7,SpecificFirst
3430,9,9,SpecificFirst
3431,8,5,SpecificFirst
3434,10,7,SpecificFirst
3436,8,9,SpecificFirst
3443,8,7,SpecificFirst
3444,8,6,SpecificFirst
3446,11,10,SpecificFirst
3447,2,6,SpecificFirst
3449,8,9,SpecificFirst
3450,5,8,SpecificFirst
3451,3,7,SpecificFirst
3453,1,4,SpecificFirst
3454,7,8,SpecificFirst
3455,6,3,SpecificFirst
3457,9,8,SpecificFirst
3466,1,8,SpecificFirst
3469,2,7,SpecificFirst
3472,9,6,SpecificFirst
3473,7,8,SpecificFirst
3474,5,3,SpecificFirst
3477,4,1,SpecificFirst
3478,8,6,SpecificFirst
3479,3,7,SpecificFirst
3480,4,6,SpecificFirst
3482,11,7,SpecificFirst
3483,10,6,SpecificFirst
3484,7,7,SpecificFirst
3485,2,6,SpecificFirst
3487,9,9,SpecificFirst
3490,11,7,SpecificFirst
3491,1,6,SpecificFirst
3494,8,7,SpecificFirst
3497,6,3,SpecificFirst
3501,7,8,SpecificFirst
3503,1,9,SpecificFirst
3504,4,5,SpecificFirst
3506,10,9,SpecificFirst
3508,9,8,SpecificFirst
3513,10,7,SpecificFirst
3517,4,1,SpecificFirst
3519,4,4,SpecificFirst
3521,6,9,SpecificFirst
3522,8,9,SpecificFirst
3528,5,8,SpecificFirst
3531,10,4,SpecificFirst
3532,9,6,SpecificFirst
3534,2,6,SpecificFirst
3541,11,11,SpecificFirst
3542,9,6,SpecificFirst
3543,9,10,SpecificFirst
3544,7,5,SpecificFirst
3545,6,9,SpecificFirst
3546,10,9,SpecificFirst
3548,2,9,SpecificFirst
3549,3,5,SpecificFirst
3550,7,8,SpecificFirst
3551,8,10,SpecificFirst
3553,10,10,SpecificFirst
3555,1,9,SpecificFirst
3556,9,10,SpecificFirst
3557,6,4,SpecificFirst
3570,8,9,SpecificFirst
3571,2,6,SpecificFirst
3573,10,10,SpecificFirst
3574,8,7,SpecificFirst
3575,10,8,SpecificFirst
3579,11,8,SpecificFirst
3580,10,11,SpecificFirst
3583,1,4,SpecificFirst
3587,6,10,SpecificFirst
3590,8,3,SpecificFirst
3591,10,9,SpecificFirst
3593,10,7,SpecificFirst
3594,10,7,SpecificFirst
3596,5,3,SpecificFirst
3598,6,9,SpecificFirst
3599,8,8,SpecificFirst
3600,7,9,SpecificFirst
3603,8,9,SpecificFirst
3605,9,10,SpecificFirst
3606,6,5,SpecificFirst
3607,3,6,SpecificFirst
3610,1,4,SpecificFirst
3614,9,9,SpecificFirst
3615,9,7,SpecificFirst
3616,5,10,SpecificFirst
3618,8,7,SpecificFirst
3619,11,4,SpecificFirst
3620,1,8,SpecificFirst
3621,11,10,SpecificFirst
3622,5,9,SpecificFirst
3623,4,9,SpecificFirst
3625,5,5,SpecificFirst
3626,11,8,SpecificFirst
3627,1,3,SpecificFirst
3629,6,8,SpecificFirst
3630,6,8,SpecificFirst
3631,11,10,SpecificFirst
3639,9,9,SpecificFirst
3643,11,9,SpecificFirst
3645,9,8,SpecificFirst
3646,11,11,SpecificFirst
3648,10,10,SpecificFirst
3649,3,5,SpecificFirst
3650,11,7,SpecificFirst
3651,10,11,SpecificFirst
3652,10,9,SpecificFirst
3653,8,9,SpecificFirst
3654,10,9,SpecificFirst
3657,10,10,SpecificFirst
3658,8,10,SpecificFirst
3664,10,6,SpecificFirst
3665,11,7,SpecificFirst
3666,8,11,SpecificFirst
3667,1,4,SpecificFirst
3668,11,7,SpecificFirst
3669,11,10,SpecificFirst
3675,9,5,SpecificFirst
3676,10,11,SpecificFirst
3678,8,9,SpecificFirst
3681,8,8,SpecificFirst
3683,4,10,SpecificFirst
3688,6,9,SpecificFirst
3692,8,9,SpecificFirst
3694,6,7,SpecificFirst
3695,5,8,SpecificFirst
3696,10,10,SpecificFirst
3699,9,6,SpecificFirst
3700,8,10,SpecificFirst
3704,1,8,SpecificFirst
3706,9,7,SpecificFirst
3707,5,6,SpecificFirst
3709,5,9,SpecificFirst
3712,7,8,SpecificFirst
3715,11,9,SpecificFirst
3717,10,8,SpecificFirst
3720,6,10,SpecificFirst
3725,3,5,SpecificFirst
3727,1,7,SpecificFirst
3728,6,9,SpecificFirst
3729,5,8,SpecificFirst
3730,3,8,SpecificFirst
3731,1,8,SpecificFirst
3732,10,9,SpecificFirst
3733,2,9,SpecificFirst
3737,9,8,SpecificFirst
3738,3,7,SpecificFirst
3740,7,5,SpecificFirst
3741,1,11,SpecificFirst
3747,9,6,SpecificFirst
3752,5,8,SpecificFirst
3753,7,9,SpecificFirst
3755,8,9,SpecificFirst
3759,8,8,SpecificFirst
3761,2,8,SpecificFirst
3763,2,8,SpecificFirst
3764,11,8,SpecificFirst
3765,4,4,SpecificFirst
3771,6,8,SpecificFirst
3775,6,10,SpecificFirst
3776,9,9,SpecificFirst
3777,3,6,SpecificFirst
3778,3,9,SpecificFirst
3779,11,8,SpecificFirst
3781,9,7,SpecificFirst
3783,6,6,SpecificFirst
3785,9,7,SpecificFirst
3786,8,4,SpecificFirst
3789,4,7,SpecificFirst
3790,1,8,SpecificFirst
3791,7,8,SpecificFirst
3792,10,9,SpecificFirst
3793,8,6,SpecificFirst
3795,1,9,SpecificFirst
3796,10,4,SpecificFirst
3799,3,3,SpecificFirst
3801,2,8,SpecificFirst
3802,6,8,SpecificFirst
3803,10,9,SpecificFirst
3807,9,8,SpecificFirst
3817,8,10,SpecificFirst
3819,6,3,SpecificFirst
3826,5,8,SpecificFirst
3827,11,9,SpecificFirst
3828,10,9,SpecificFirst
3829,4,3,SpecificFirst
3831,7,6,SpecificFirst
3832,5,2,SpecificFirst
3836,6,3,SpecificFirst
3837,11,7,SpecificFirst
3838,6,11,SpecificFirst
3839,10,9,SpecificFirst
3840,11,8,SpecificFirst
3843,6,8,SpecificFirst
3845,1,5,SpecificFirst
3847,5,10,SpecificFirst
3848,10,7,SpecificFirst
3850,11,11,SpecificFirst
3853,6,3,SpecificFirst
3854,1,5,SpecificFirst
3855,6,6,SpecificFirst
3862,11,8,SpecificFirst
3869,9,7,SpecificFirst
3870,7,6,SpecificFirst
3871,6,6,SpecificFirst
3874,6,3,SpecificFirst
3877,9,9,SpecificFirst
3882,7,8,SpecificFirst
3883,9,9,SpecificFirst
3885,9,9,SpecificFirst
3886,6,8,SpecificFirst
3888,7,8,SpecificFirst
3890,6,7,SpecificFirst
3893,9,10,SpecificFirst
3896,3,6,SpecificFirst
3899,7,6,SpecificFirst
3902,9,10,SpecificFirst
3903,10,7,SpecificFirst
3907,6,7,SpecificFirst
3909,7,9,SpecificFirst
3917,11,8,SpecificFirst
3918,5,4,SpecificFirst
3921,8,6,SpecificFirst
3923,11,4,SpecificFirst
3927,9,8,SpecificFirst
3931,8,9,SpecificFirst
3932,10,9,SpecificFirst
3936,6,7,SpecificFirst
3937,9,6,SpecificFirst
3943,8,9,SpecificFirst
3947,11,9,SpecificFirst
3948,7,11,SpecificFirst
3950,3,5,SpecificFirst
3952,7,6,SpecificFirst
3960,4,9,SpecificFirst
3961,3,6,SpecificFirst
3963,6,10,SpecificFirst
3964,11,10,SpecificFirst
3965,10,9,SpecificFirst
3966,11,10,SpecificFirst
3967,9,7,SpecificFirst
3969,5,11,SpecificFirst
3970,11,10,SpecificFirst
3975,5,7,SpecificFirst
3976,7,6,SpecificFirst
3977,11,10,SpecificFirst
3978,11,7,SpecificFirst
3980,4,11,SpecificFirst
3981,2,8,SpecificFirst
3983,11,9,SpecificFirst
3984,11,9,SpecificFirst
3987,11,10,SpecificFirst
3988,7,6,SpecificFirst
3989,11,8,SpecificFirst
3993,6,6,SpecificFirst
3996,10,9,SpecificFirst
3997,8,11,SpecificFirst
4001,8,8,SpecificFirst
4002,9,9,SpecificFirst
4003,4,2,SpecificFirst
4008,4,8,SpecificFirst
4010,6,7,SpecificFirst
4011,8,8,SpecificFirst
4013,6,9,SpecificFirst
4014,5,8,SpecificFirst
4028,7,4,SpecificFirst
4032,10,7,SpecificFirst
4036,7,10,SpecificFirst
4038,4,4,SpecificFirst
4044,5,7,SpecificFirst
4046,2,9,SpecificFirst
4047,6,7,SpecificFirst
4049,4,3,SpecificFirst
4052,8,9,SpecificFirst
4053,11,11,SpecificFirst
4054,8,9,SpecificFirst
4055,4,2,SpecificFirst
4057,6,1,SpecificFirst
4058,6,5,SpecificFirst
4061,11,6,SpecificFirst
4063,2,2,SpecificFirst
4064,9,7,SpecificFirst
4066,9,7,SpecificFirst
4067,6,6,SpecificFirst
4070,6,8,SpecificFirst
4071,3,5,SpecificFirst
4073,11,7,SpecificFirst
4074,3,9,SpecificFirst
4075,11,9,SpecificFirst
4076,8,8,SpecificFirst
4079,7,7,SpecificFirst
4083,9,9,SpecificFirst
4084,4,9,SpecificFirst
4087,7,10,SpecificFirst
4089,9,2,SpecificFirst
4090,5,9,SpecificFirst
4092,6,4,SpecificFirst
4094,10,7,SpecificFirst
4096,9,8,SpecificFirst
4097,4,3,SpecificFirst
4098,1,6,SpecificFirst
4099,11,10,SpecificFirst
4100,6,8,SpecificFirst
4103,11,9,SpecificFirst
4104,5,4,SpecificFirst
4105,7,8,SpecificFirst
4107,8,6,SpecificFirst
4109,6,8,SpecificFirst
4117,8,9,SpecificFirst
4118,1,11,SpecificFirst
4121,9,10,SpecificFirst
4122,11,10,SpecificFirst
4126,5,7,SpecificFirst
4129,11,8,SpecificFirst
4134,1,6,SpecificFirst
4135,6,9,SpecificFirst
4143,7,8,SpecificFirst
4145,1,4,SpecificFirst
4146,9,8,SpecificFirst
4147,8,10,SpecificFirst
4149,2,11,SpecificFirst
4151,11,5,SpecificFirst
4152,9,9,SpecificFirst
4154,6,4,SpecificFirst
4156,6,10,SpecificFirst
4157,1,6,SpecificFirst
4159,5,3,SpecificFirst
4167,4,5,SpecificFirst
4169,6,10,SpecificFirst
4170,4,6,SpecificFirst
4177,9,10,SpecificFirst
4183,9,9,SpecificFirst
4184,6,4,SpecificFirst
4185,9,8,SpecificFirst
4186,11,9,SpecificFirst
4187,9,9,SpecificFirst
4188,9,7,SpecificFirst
4189,10,9,SpecificFirst
4190,5,5,SpecificFirst
4191,9,5,SpecificFirst
4194,6,8,SpecificFirst
4196,11,9,SpecificFirst
4197,10,8,SpecificFirst
4201,2,4,SpecificFirst
4202,10,9,SpecificFirst
4203,6,11,SpecificFirst
4207,6,9,SpecificFirst
4208,10,7,SpecificFirst
