"","session_id","referrer","reciprocitygroup","reciprocityus"
"4982",2422877,"tamu","Asked first","no"
"4983",2422882,"tamu","Asked first","no"
"4984",2423034,"tamu","Asked second","no"
"4985",2423038,"tamu","Asked second","no"
"4986",2423251,"tamu","Asked second","yes"
"4987",2423254,"tamu","Asked first","no"
"4988",2423256,"tamu","Asked first","yes"
"4989",2423258,"tamu","Asked first","no"
"4990",2423262,"tamu","Asked second","no"
"4991",2423266,"tamu","Asked second","yes"
"4992",2425458,"tamu","Asked second","yes"
"4993",2425485,"tamu","Asked first","yes"
"4994",2425490,"tamu","Asked first","no"
"4995",2425493,"tamu","Asked first","yes"
"4996",2425497,"tamu","Asked second","no"
"4997",2425499,"tamu","Asked second","yes"
"4998",2425602,"tamu","Asked second","yes"
"4999",2425606,"tamu","Asked first","no"
"5000",2425608,"tamu","Asked second","yes"
"5001",2425611,"tamu","Asked first","no"
"5002",2425612,"tamu","Asked second","yes"
"5003",2425622,"tamu","Asked first","no"
"5004",2425777,"tamu","Asked second","yes"
"5005",2425783,"tamu","Asked second","no"
"5006",2425785,"tamu","Asked first","no"
"5007",2425791,"tamu","Asked first","yes"
"5008",2425794,"tamu","Asked second","yes"
"5009",2425815,"tamu","Asked first","no"
"5010",2425901,"tamu","Asked first","no"
"5011",2425903,"tamu","Asked second","no"
"5012",2425904,"tamu","Asked second","yes"
"5013",2426028,"tamu","Asked second","no"
"5014",2426035,"tamu","Asked second","yes"
"5015",2426040,"tamu","Asked first","yes"
"5016",2426042,"tamu","Asked second","no"
"5017",2426067,"tamu","Asked second","yes"
"5018",2426071,"tamu","Asked second","no"
"5019",2426153,"tamu","Asked second","yes"
"5020",2426156,"tamu","Asked second","yes"
"5021",2426160,"tamu","Asked first","no"
"5022",2426162,"tamu","Asked second","yes"
"5023",2426169,"tamu","Asked second","no"
"5024",2426307,"tamu","Asked second","yes"
"5025",2426309,"tamu","Asked first","no"
"5026",2426320,"tamu","Asked first","no"
"5027",2426433,"tamu","Asked second","yes"
"5028",2426436,"tamu","Asked first","no"
"5029",2426441,"tamu","Asked second","yes"
"5030",2426558,"tamu","Asked first","yes"
"5031",2426560,"tamu","Asked second","yes"
"5032",2426564,"tamu","Asked first","yes"
"5033",2426568,"tamu","Asked second","no"
"5034",2426571,"tamu","Asked second","yes"
"5035",2426688,"tamu","Asked first","yes"
"5036",2426692,"tamu","Asked first","no"
"5037",2426694,"tamu","Asked first","yes"
"5038",2426695,"tamu","Asked first","no"
"5039",2426699,"tamu","Asked second","yes"
"5040",2426838,"tamu","Asked first","yes"
"5041",2426842,"tamu","Asked second","yes"
"5042",2426844,"tamu","Asked first","yes"
"5043",2426847,"tamu","Asked second","yes"
"5044",2426854,"tamu","Asked first","yes"
"5045",2426866,"tamu","Asked second","yes"
"5046",2428570,"tamu","Asked first","no"
"5047",2428571,"tamu","Asked first","yes"
"5048",2428572,"tamu","Asked first","yes"
"5049",2428574,"tamu","Asked second","yes"
"5050",2428575,"tamu","Asked first","no"
"5051",2428668,"tamu","Asked first","yes"
"5052",2428670,"tamu","Asked first","no"
"5053",2428758,"tamu","Asked second","yes"
"5054",2428759,"tamu","Asked first","yes"
"5055",2428762,"tamu","Asked second","no"
"5056",2428764,"tamu","Asked first","no"
"5057",2428846,"tamu","Asked second","yes"
"5058",2428847,"tamu","Asked first","no"
"5059",2428848,"tamu","Asked second","yes"
"5060",2428851,"tamu","Asked second","no"
"5061",2428930,"tamu","Asked first","no"
"5062",2428939,"tamu","Asked second","no"
"5063",2428942,"tamu","Asked second","yes"
"5064",2428944,"tamu","Asked second","yes"
"5065",2429015,"tamu","Asked second","yes"
"5066",2429017,"tamu","Asked first","no"
"5067",2429020,"tamu","Asked first","yes"
"5068",2429091,"tamu","Asked first","no"
"5069",2429093,"tamu","Asked first","no"
"5070",2429098,"tamu","Asked first","no"
"5071",2429192,"tamu","Asked second","yes"
"5072",2429193,"tamu","Asked second","yes"
"5073",2429211,"tamu","Asked first","yes"
"5074",2429343,"tamu","Asked first","no"
"5075",2429345,"tamu","Asked first","no"
"5076",2429351,"tamu","Asked second","yes"
"5077",2429353,"tamu","Asked second","yes"
"5078",2429354,"tamu","Asked second","yes"
"5079",2429513,"tamu","Asked second","yes"
"5080",2429516,"tamu","Asked second","yes"
"5081",2429593,"tamu","Asked second","yes"
"5082",2429598,"tamu","Asked second","no"
"5083",2429605,"tamu","Asked second","no"
"5084",2429628,"tamu","Asked first","yes"
"5085",2429631,"tamu","Asked first","no"
"5086",2430828,"tamu","Asked second","yes"
"5087",2430833,"tamu","Asked second","yes"
"5088",2430836,"tamu","Asked second","no"
"5089",2430914,"tamu","Asked second","yes"
"5090",2430915,"tamu","Asked first","no"
"5091",2430916,"tamu","Asked first","no"
"5092",2430992,"tamu","Asked second","yes"
"5093",2430993,"tamu","Asked first","yes"
"5094",2430994,"tamu","Asked first","no"
"5095",2430997,"tamu","Asked first","yes"
"5096",2431000,"tamu","Asked second","yes"
"5097",2431063,"tamu","Asked first","yes"
"5098",2431064,"tamu","Asked second","no"
"5099",2431066,"tamu","Asked first","yes"
"5100",2431067,"tamu","Asked second","yes"
"5101",2431068,"tamu","Asked second","yes"
"5102",2431113,"tamu","Asked second","yes"
"5103",2431450,"tamu","Asked first","no"
"5104",2431454,"tamu","Asked second","yes"
"5106",2431571,"tamu","Asked first","yes"
"5107",2431577,"tamu","Asked first","no"
"5108",2431581,"tamu","Asked first","no"
"5109",2431605,"tamu","Asked second","no"
"5110",2431608,"tamu","Asked first","yes"
"5111",2431630,"tamu","Asked second","no"
"5112",2431631,"tamu","Asked first","no"
"5113",2431633,"tamu","Asked second","yes"
"5115",2431710,"tamu","Asked second","no"
"5116",2431712,"tamu","Asked second","yes"
