"","session_id","referrer","gainlossgroup","gainlossDV"
"1715",2402496,"mturk","People will be saved","chose program with probability outcome"
"1716",2402498,"mturk","People will die","chose program with probability outcome"
"1717",2402499,"mturk","People will be saved","chose program with exact outcome"
"1718",2402502,"mturk","People will be saved","chose program with exact outcome"
"1719",2402504,"mturk","People will be saved","chose program with exact outcome"
"1720",2402507,"mturk","People will die","chose program with probability outcome"
"1721",2402508,"mturk","People will be saved","chose program with exact outcome"
"1722",2402509,"mturk","People will die","chose program with exact outcome"
"1723",2402511,"mturk","People will be saved","chose program with exact outcome"
"1724",2402512,"mturk","People will die","chose program with exact outcome"
"1725",2402513,"mturk","People will be saved","chose program with exact outcome"
"1726",2402514,"mturk","People will die","chose program with exact outcome"
"1727",2402515,"mturk","People will be saved","chose program with exact outcome"
"1728",2402518,"mturk","People will be saved","chose program with probability outcome"
"1729",2402521,"mturk","People will die","chose program with probability outcome"
"1730",2402522,"mturk","People will be saved","chose program with exact outcome"
"1731",2402525,"mturk","People will die","chose program with exact outcome"
"1732",2402529,"mturk","People will die","chose program with exact outcome"
"1733",2402531,"mturk","People will die","chose program with exact outcome"
"1734",2402532,"mturk","People will be saved","chose program with exact outcome"
"1735",2402533,"mturk","People will be saved","chose program with exact outcome"
"1736",2402534,"mturk","People will be saved","chose program with probability outcome"
"1737",2402535,"mturk","People will be saved","chose program with exact outcome"
"1738",2402537,"mturk","People will die","chose program with probability outcome"
"1739",2402539,"mturk","People will be saved","chose program with probability outcome"
"1740",2402540,"mturk","People will be saved","chose program with probability outcome"
"1741",2402542,"mturk","People will be saved","chose program with probability outcome"
"1742",2402543,"mturk","People will be saved","chose program with exact outcome"
"1743",2402544,"mturk","People will die","chose program with probability outcome"
"1744",2402545,"mturk","People will die","chose program with exact outcome"
"1745",2402547,"mturk","People will die","chose program with exact outcome"
"1746",2402548,"mturk","People will die","chose program with probability outcome"
"1747",2402549,"mturk","People will be saved","chose program with probability outcome"
"1748",2402551,"mturk","People will die","chose program with probability outcome"
"1749",2402552,"mturk","People will be saved","chose program with probability outcome"
"1750",2402553,"mturk","People will die","chose program with probability outcome"
"1751",2402554,"mturk","People will be saved","chose program with exact outcome"
"1752",2402555,"mturk","People will be saved","chose program with probability outcome"
"1753",2402557,"mturk","People will be saved","chose program with exact outcome"
"1754",2402559,"mturk","People will die","chose program with probability outcome"
"1755",2402563,"mturk","People will be saved","chose program with exact outcome"
"1756",2402565,"mturk","People will die","chose program with exact outcome"
"1757",2402566,"mturk","People will be saved","chose program with exact outcome"
"1758",2402567,"mturk","People will die","chose program with probability outcome"
"1759",2402571,"mturk","People will die","chose program with exact outcome"
"1760",2402573,"mturk","People will be saved","chose program with exact outcome"
"1761",2402576,"mturk","People will be saved","chose program with exact outcome"
"1762",2402577,"mturk","People will be saved","chose program with exact outcome"
"1763",2402579,"mturk","People will be saved","chose program with exact outcome"
"1764",2402583,"mturk","People will be saved","chose program with probability outcome"
"1765",2402584,"mturk","People will die","chose program with probability outcome"
"1766",2402585,"mturk","People will die","chose program with exact outcome"
"1767",2402596,"mturk","People will die","chose program with exact outcome"
"1768",2402605,"mturk","People will die","chose program with exact outcome"
"1769",2402622,"mturk","People will die","chose program with probability outcome"
"1770",2402630,"mturk","People will be saved","chose program with exact outcome"
"1771",2402643,"mturk","People will die","chose program with probability outcome"
"1772",2402675,"mturk","People will be saved","chose program with exact outcome"
"1773",2402681,"mturk","People will die","chose program with probability outcome"
"1774",2402683,"mturk","People will be saved","chose program with exact outcome"
"1775",2402710,"mturk","People will die","chose program with exact outcome"
"1776",2407351,"mturk","People will be saved","chose program with exact outcome"
"1777",2407352,"mturk","People will be saved","chose program with exact outcome"
"1778",2407355,"mturk","People will die","chose program with probability outcome"
"1779",2407356,"mturk","People will die","chose program with probability outcome"
"1780",2407357,"mturk","People will die","chose program with probability outcome"
"1781",2407358,"mturk","People will die","chose program with exact outcome"
"1782",2407360,"mturk","People will die","chose program with probability outcome"
"1783",2407371,"mturk","People will be saved","chose program with probability outcome"
"1784",2407389,"mturk","People will be saved","chose program with exact outcome"
"1785",2407441,"mturk","People will be saved","chose program with probability outcome"
"1786",2407451,"mturk","People will be saved","chose program with probability outcome"
"1787",2407454,"mturk","People will die","chose program with exact outcome"
"1788",2407455,"mturk","People will be saved","chose program with probability outcome"
"1789",2407456,"mturk","People will die","chose program with exact outcome"
"1790",2407459,"mturk","People will be saved","chose program with probability outcome"
"1791",2407462,"mturk","People will die","chose program with probability outcome"
"1792",2407465,"mturk","People will die","chose program with exact outcome"
"1793",2407469,"mturk","People will die","chose program with probability outcome"
"1794",2407470,"mturk","People will be saved","chose program with probability outcome"
"1795",2407473,"mturk","People will be saved","chose program with exact outcome"
"1796",2407475,"mturk","People will be saved","chose program with probability outcome"
"1797",2407477,"mturk","People will die","chose program with probability outcome"
"1798",2407485,"mturk","People will be saved","chose program with exact outcome"
"1799",2407489,"mturk","People will be saved","chose program with exact outcome"
"1800",2407498,"mturk","People will die","chose program with probability outcome"
"1801",2407512,"mturk","People will be saved","chose program with exact outcome"
"1802",2407514,"mturk","People will die","chose program with exact outcome"
"1803",2407518,"mturk","People will be saved","chose program with exact outcome"
"1804",2407550,"mturk","People will die","chose program with probability outcome"
"1805",2407556,"mturk","People will die","chose program with exact outcome"
"1806",2407557,"mturk","People will die","chose program with exact outcome"
"1807",2407559,"mturk","People will die","chose program with probability outcome"
"1808",2407568,"mturk","People will be saved","chose program with probability outcome"
"1809",2407578,"mturk","People will die","chose program with probability outcome"
"1810",2407580,"mturk","People will be saved","chose program with probability outcome"
"1811",2407582,"mturk","People will be saved","chose program with exact outcome"
"1812",2407590,"mturk","People will be saved","chose program with exact outcome"
"1813",2407591,"mturk","People will die","chose program with exact outcome"
"1815",2407602,"mturk","People will be saved","chose program with exact outcome"
"1816",2407606,"mturk","People will die","chose program with probability outcome"
"1817",2407607,"mturk","People will die","chose program with probability outcome"
"1818",2407608,"mturk","People will be saved","chose program with exact outcome"
"1819",2407609,"mturk","People will die","chose program with probability outcome"
"1820",2407610,"mturk","People will be saved","chose program with exact outcome"
"1821",2407612,"mturk","People will die","chose program with probability outcome"
"1822",2407614,"mturk","People will die","chose program with exact outcome"
"1823",2407615,"mturk","People will die","chose program with probability outcome"
"1824",2407616,"mturk","People will die","chose program with probability outcome"
"1825",2407617,"mturk","People will die","chose program with exact outcome"
"1826",2407618,"mturk","People will die","chose program with exact outcome"
"1827",2407619,"mturk","People will die","chose program with exact outcome"
"1828",2407622,"mturk","People will die","chose program with exact outcome"
"1829",2407623,"mturk","People will be saved","chose program with exact outcome"
"1830",2407626,"mturk","People will die","chose program with probability outcome"
"1831",2407627,"mturk","People will be saved","chose program with probability outcome"
"1832",2407628,"mturk","People will be saved","chose program with exact outcome"
"1833",2407633,"mturk","People will be saved","chose program with exact outcome"
"1834",2407634,"mturk","People will die","chose program with probability outcome"
"1835",2407636,"mturk","People will die","chose program with probability outcome"
"1836",2407638,"mturk","People will be saved","chose program with exact outcome"
"1837",2407640,"mturk","People will die","chose program with probability outcome"
"1838",2407641,"mturk","People will die","chose program with exact outcome"
"1839",2407644,"mturk","People will die","chose program with probability outcome"
"1840",2407645,"mturk","People will be saved","chose program with exact outcome"
"1841",2407646,"mturk","People will die","chose program with probability outcome"
"1842",2407647,"mturk","People will be saved","chose program with probability outcome"
"1843",2407652,"mturk","People will die","chose program with probability outcome"
"1844",2407656,"mturk","People will die","chose program with exact outcome"
"1845",2407657,"mturk","People will be saved","chose program with exact outcome"
"1846",2407658,"mturk","People will die","chose program with probability outcome"
"1847",2407659,"mturk","People will die","chose program with exact outcome"
"1848",2407660,"mturk","People will be saved","chose program with exact outcome"
"1849",2407661,"mturk","People will die","chose program with exact outcome"
"1850",2407665,"mturk","People will be saved","chose program with probability outcome"
"1851",2407667,"mturk","People will die","chose program with probability outcome"
"1852",2407668,"mturk","People will die","chose program with probability outcome"
"1853",2407671,"mturk","People will die","chose program with exact outcome"
"1854",2407677,"mturk","People will be saved","chose program with exact outcome"
"1855",2407678,"mturk","People will die","chose program with probability outcome"
"1856",2407682,"mturk","People will die","chose program with probability outcome"
"1857",2407683,"mturk","People will die","chose program with exact outcome"
"1858",2407684,"mturk","People will be saved","chose program with probability outcome"
"1859",2407685,"mturk","People will be saved","chose program with exact outcome"
"1860",2407686,"mturk","People will die","chose program with exact outcome"
"1861",2407692,"mturk","People will die","chose program with probability outcome"
"1862",2407695,"mturk","People will be saved","chose program with exact outcome"
"1863",2407696,"mturk","People will die","chose program with exact outcome"
"1864",2407705,"mturk","People will die","chose program with exact outcome"
"1865",2407710,"mturk","People will die","chose program with exact outcome"
"1866",2407712,"mturk","People will die","chose program with exact outcome"
"1867",2407717,"mturk","People will be saved","chose program with probability outcome"
"1868",2407721,"mturk","People will die","chose program with exact outcome"
"1869",2407722,"mturk","People will be saved","chose program with exact outcome"
"1870",2407728,"mturk","People will die","chose program with exact outcome"
"1871",2407731,"mturk","People will die","chose program with probability outcome"
"1872",2407732,"mturk","People will be saved","chose program with probability outcome"
"1873",2407743,"mturk","People will die","chose program with exact outcome"
"1874",2407744,"mturk","People will die","chose program with probability outcome"
"1875",2407747,"mturk","People will be saved","chose program with exact outcome"
"1876",2407825,"mturk","People will be saved","chose program with exact outcome"
"1877",2407837,"mturk","People will die","chose program with probability outcome"
"1878",2407841,"mturk","People will die","chose program with probability outcome"
"1879",2407844,"mturk","People will die","chose program with exact outcome"
"1880",2407846,"mturk","People will die","chose program with probability outcome"
"1881",2407850,"mturk","People will be saved","chose program with exact outcome"
"1882",2407863,"mturk","People will die","chose program with probability outcome"
"1883",2407870,"mturk","People will die","chose program with probability outcome"
"1884",2407871,"mturk","People will die","chose program with probability outcome"
"1885",2407873,"mturk","People will die","chose program with exact outcome"
"1886",2407874,"mturk","People will be saved","chose program with probability outcome"
"1887",2407875,"mturk","People will be saved","chose program with exact outcome"
"1888",2407892,"mturk","People will be saved","chose program with exact outcome"
"1889",2407895,"mturk","People will be saved","chose program with probability outcome"
"1890",2407902,"mturk","People will be saved","chose program with exact outcome"
"1891",2407906,"mturk","People will be saved","chose program with exact outcome"
"1892",2407915,"mturk","People will die","chose program with probability outcome"
"1893",2407923,"mturk","People will die","chose program with probability outcome"
"1894",2407936,"mturk","People will die","chose program with exact outcome"
"1895",2407939,"mturk","People will die","chose program with exact outcome"
"1896",2407945,"mturk","People will die","chose program with probability outcome"
"1897",2407948,"mturk","People will be saved","chose program with exact outcome"
"1898",2407954,"mturk","People will die","chose program with probability outcome"
"1899",2407956,"mturk","People will die","chose program with probability outcome"
"1900",2407962,"mturk","People will die","chose program with exact outcome"
"1901",2407968,"mturk","People will be saved","chose program with exact outcome"
"1902",2407970,"mturk","People will be saved","chose program with exact outcome"
"1903",2407971,"mturk","People will be saved","chose program with exact outcome"
"1904",2407972,"mturk","People will die","chose program with probability outcome"
"1905",2407977,"mturk","People will die","chose program with probability outcome"
"1906",2407978,"mturk","People will be saved","chose program with exact outcome"
"1907",2407980,"mturk","People will be saved","chose program with exact outcome"
"1908",2407986,"mturk","People will die","chose program with probability outcome"
"1909",2407988,"mturk","People will be saved","chose program with exact outcome"
"1910",2407994,"mturk","People will be saved","chose program with probability outcome"
"1911",2407997,"mturk","People will be saved","chose program with exact outcome"
"1912",2408002,"mturk","People will be saved","chose program with exact outcome"
"1913",2408007,"mturk","People will die","chose program with probability outcome"
"1914",2408009,"mturk","People will die","chose program with exact outcome"
"1915",2408010,"mturk","People will die","chose program with exact outcome"
"1916",2408015,"mturk","People will be saved","chose program with exact outcome"
"1917",2408018,"mturk","People will die","chose program with exact outcome"
"1918",2408022,"mturk","People will die","chose program with probability outcome"
"1919",2408024,"mturk","People will die","chose program with probability outcome"
"1920",2408032,"mturk","People will die","chose program with exact outcome"
"1921",2408034,"mturk","People will be saved","chose program with exact outcome"
"1922",2408035,"mturk","People will be saved","chose program with exact outcome"
"1923",2408036,"mturk","People will be saved","chose program with probability outcome"
"1924",2408038,"mturk","People will be saved","chose program with probability outcome"
"1925",2408040,"mturk","People will be saved","chose program with exact outcome"
"1926",2408858,"mturk","People will die","chose program with exact outcome"
"1927",2408859,"mturk","People will be saved","chose program with probability outcome"
"1928",2408861,"mturk","People will be saved","chose program with probability outcome"
"1929",2408863,"mturk","People will be saved","chose program with exact outcome"
"1930",2408867,"mturk","People will be saved","chose program with exact outcome"
"1931",2408870,"mturk","People will be saved","chose program with probability outcome"
"1932",2408871,"mturk","People will be saved","chose program with exact outcome"
"1933",2408892,"mturk","People will die","chose program with exact outcome"
"1934",2408897,"mturk","People will die","chose program with exact outcome"
"1935",2408901,"mturk","People will be saved","chose program with exact outcome"
"1936",2408917,"mturk","People will be saved","chose program with exact outcome"
"1937",2408918,"mturk","People will die","chose program with exact outcome"
"1938",2408919,"mturk","People will be saved","chose program with exact outcome"
"1939",2408920,"mturk","People will be saved","chose program with exact outcome"
"1940",2408921,"mturk","People will die","chose program with probability outcome"
"1941",2408924,"mturk","People will be saved","chose program with exact outcome"
"1942",2408926,"mturk","People will die","chose program with probability outcome"
"1943",2408927,"mturk","People will die","chose program with probability outcome"
"1944",2408930,"mturk","People will die","chose program with probability outcome"
"1945",2408932,"mturk","People will be saved","chose program with exact outcome"
"1946",2408935,"mturk","People will be saved","chose program with probability outcome"
"1947",2408937,"mturk","People will die","chose program with probability outcome"
"1949",2408939,"mturk","People will be saved","chose program with exact outcome"
"1950",2408940,"mturk","People will die","chose program with probability outcome"
"1951",2408941,"mturk","People will die","chose program with probability outcome"
"1952",2408942,"mturk","People will die","chose program with probability outcome"
"1953",2408948,"mturk","People will die","chose program with probability outcome"
"1954",2408952,"mturk","People will die","chose program with exact outcome"
"1955",2408953,"mturk","People will die","chose program with probability outcome"
"1956",2408957,"mturk","People will die","chose program with probability outcome"
"1957",2408958,"mturk","People will be saved","chose program with exact outcome"
"1958",2408960,"mturk","People will be saved","chose program with probability outcome"
"1959",2408962,"mturk","People will be saved","chose program with exact outcome"
"1960",2408965,"mturk","People will die","chose program with probability outcome"
"1961",2408966,"mturk","People will die","chose program with exact outcome"
"1962",2408967,"mturk","People will die","chose program with exact outcome"
"1963",2408968,"mturk","People will be saved","chose program with exact outcome"
"1964",2408969,"mturk","People will die","chose program with probability outcome"
"1965",2408971,"mturk","People will die","chose program with probability outcome"
"1966",2408975,"mturk","People will be saved","chose program with exact outcome"
"1967",2408977,"mturk","People will be saved","chose program with exact outcome"
"1968",2408978,"mturk","People will die","chose program with exact outcome"
"1969",2408979,"mturk","People will be saved","chose program with exact outcome"
"1970",2408982,"mturk","People will be saved","chose program with exact outcome"
"1971",2408983,"mturk","People will die","chose program with exact outcome"
"1972",2408984,"mturk","People will die","chose program with exact outcome"
"1973",2408985,"mturk","People will die","chose program with exact outcome"
"1974",2408986,"mturk","People will be saved","chose program with exact outcome"
"1975",2408988,"mturk","People will be saved","chose program with probability outcome"
"1976",2408989,"mturk","People will be saved","chose program with exact outcome"
"1977",2408990,"mturk","People will be saved","chose program with exact outcome"
"1978",2408991,"mturk","People will die","chose program with probability outcome"
"1979",2408992,"mturk","People will die","chose program with probability outcome"
"1980",2408993,"mturk","People will die","chose program with exact outcome"
"1981",2408994,"mturk","People will die","chose program with probability outcome"
"1982",2408995,"mturk","People will die","chose program with exact outcome"
"1983",2408996,"mturk","People will be saved","chose program with exact outcome"
"1984",2408997,"mturk","People will die","chose program with probability outcome"
"1985",2408999,"mturk","People will be saved","chose program with exact outcome"
"1986",2409000,"mturk","People will die","chose program with probability outcome"
"1987",2409005,"mturk","People will be saved","chose program with exact outcome"
"1988",2409006,"mturk","People will die","chose program with probability outcome"
"1989",2409007,"mturk","People will die","chose program with exact outcome"
"1990",2409008,"mturk","People will be saved","chose program with probability outcome"
"1991",2409010,"mturk","People will die","chose program with probability outcome"
"1992",2409011,"mturk","People will be saved","chose program with exact outcome"
"1993",2409012,"mturk","People will be saved","chose program with probability outcome"
"1994",2409014,"mturk","People will be saved","chose program with probability outcome"
"1995",2409018,"mturk","People will die","chose program with probability outcome"
"1996",2409019,"mturk","People will die","chose program with probability outcome"
"1997",2409025,"mturk","People will be saved","chose program with probability outcome"
"1998",2409026,"mturk","People will die","chose program with probability outcome"
"1999",2409027,"mturk","People will die","chose program with probability outcome"
"2000",2409034,"mturk","People will die","chose program with probability outcome"
"2001",2409036,"mturk","People will die","chose program with probability outcome"
"2002",2409037,"mturk","People will be saved","chose program with exact outcome"
"2003",2409039,"mturk","People will die","chose program with exact outcome"
"2004",2409041,"mturk","People will be saved","chose program with probability outcome"
"2005",2409042,"mturk","People will die","chose program with probability outcome"
"2006",2409043,"mturk","People will be saved","chose program with probability outcome"
"2007",2409044,"mturk","People will die","chose program with probability outcome"
"2008",2409045,"mturk","People will die","chose program with probability outcome"
"2009",2409046,"mturk","People will die","chose program with probability outcome"
"2010",2409047,"mturk","People will die","chose program with probability outcome"
"2011",2409048,"mturk","People will die","chose program with exact outcome"
"2012",2409051,"mturk","People will be saved","chose program with exact outcome"
"2013",2409054,"mturk","People will be saved","chose program with probability outcome"
"2014",2409058,"mturk","People will die","chose program with probability outcome"
"2015",2409059,"mturk","People will die","chose program with probability outcome"
"2016",2409062,"mturk","People will die","chose program with exact outcome"
"2017",2409063,"mturk","People will be saved","chose program with exact outcome"
"2018",2409064,"mturk","People will be saved","chose program with exact outcome"
"2019",2409065,"mturk","People will be saved","chose program with exact outcome"
"2020",2409066,"mturk","People will die","chose program with probability outcome"
"2021",2409067,"mturk","People will be saved","chose program with probability outcome"
"2022",2409068,"mturk","People will be saved","chose program with probability outcome"
"2023",2409074,"mturk","People will die","chose program with probability outcome"
"2024",2409079,"mturk","People will die","chose program with exact outcome"
"2025",2409081,"mturk","People will be saved","chose program with probability outcome"
"2026",2409082,"mturk","People will be saved","chose program with exact outcome"
"2027",2409084,"mturk","People will die","chose program with probability outcome"
"2028",2409085,"mturk","People will die","chose program with exact outcome"
"2029",2409087,"mturk","People will be saved","chose program with exact outcome"
"2030",2409089,"mturk","People will die","chose program with probability outcome"
"2031",2409091,"mturk","People will die","chose program with probability outcome"
"2032",2409095,"mturk","People will die","chose program with exact outcome"
"2033",2409099,"mturk","People will be saved","chose program with exact outcome"
"2034",2409101,"mturk","People will die","chose program with probability outcome"
"2035",2409106,"mturk","People will die","chose program with probability outcome"
"2036",2409107,"mturk","People will die","chose program with probability outcome"
"2037",2409111,"mturk","People will die","chose program with probability outcome"
"2038",2409114,"mturk","People will be saved","chose program with probability outcome"
"2039",2409115,"mturk","People will be saved","chose program with exact outcome"
"2040",2409118,"mturk","People will be saved","chose program with exact outcome"
"2041",2409121,"mturk","People will be saved","chose program with exact outcome"
"2042",2409127,"mturk","People will be saved","chose program with exact outcome"
"2043",2409128,"mturk","People will die","chose program with probability outcome"
"2044",2409130,"mturk","People will die","chose program with probability outcome"
"2045",2409132,"mturk","People will be saved","chose program with exact outcome"
"2046",2409133,"mturk","People will be saved","chose program with exact outcome"
"2047",2409134,"mturk","People will die","chose program with probability outcome"
"2048",2409139,"mturk","People will die","chose program with probability outcome"
"2049",2409141,"mturk","People will die","chose program with exact outcome"
"2050",2409153,"mturk","People will die","chose program with exact outcome"
"2051",2409154,"mturk","People will die","chose program with exact outcome"
"2052",2409155,"mturk","People will die","chose program with probability outcome"
"2053",2409156,"mturk","People will be saved","chose program with exact outcome"
"2054",2409159,"mturk","People will die","chose program with probability outcome"
"2055",2409161,"mturk","People will be saved","chose program with exact outcome"
"2056",2409162,"mturk","People will be saved","chose program with exact outcome"
"2057",2409163,"mturk","People will be saved","chose program with exact outcome"
"2058",2409165,"mturk","People will be saved","chose program with exact outcome"
"2059",2409171,"mturk","People will die","chose program with exact outcome"
"2060",2409176,"mturk","People will be saved","chose program with exact outcome"
"2061",2409182,"mturk","People will die","chose program with probability outcome"
"2062",2409185,"mturk","People will be saved","chose program with probability outcome"
"2063",2409198,"mturk","People will die","chose program with probability outcome"
"2064",2409206,"mturk","People will be saved","chose program with exact outcome"
"2065",2409210,"mturk","People will be saved","chose program with probability outcome"
"2066",2409218,"mturk","People will die","chose program with probability outcome"
"2067",2409219,"mturk","People will die","chose program with probability outcome"
"2068",2409220,"mturk","People will die","chose program with exact outcome"
"2069",2409225,"mturk","People will die","chose program with probability outcome"
"2070",2409231,"mturk","People will be saved","chose program with exact outcome"
"2071",2409232,"mturk","People will be saved","chose program with probability outcome"
"2072",2409250,"mturk","People will die","chose program with exact outcome"
"2073",2409258,"mturk","People will be saved","chose program with exact outcome"
"2074",2409269,"mturk","People will be saved","chose program with exact outcome"
"2075",2409415,"mturk","People will die","chose program with probability outcome"
"2076",2409416,"mturk","People will die","chose program with exact outcome"
"2077",2409417,"mturk","People will die","chose program with exact outcome"
"2078",2409425,"mturk","People will die","chose program with probability outcome"
"2079",2409429,"mturk","People will die","chose program with probability outcome"
"2080",2409433,"mturk","People will die","chose program with probability outcome"
"2081",2409447,"mturk","People will be saved","chose program with exact outcome"
"2082",2409449,"mturk","People will be saved","chose program with exact outcome"
"2083",2409452,"mturk","People will be saved","chose program with probability outcome"
"2084",2409455,"mturk","People will die","chose program with exact outcome"
"2085",2409460,"mturk","People will be saved","chose program with exact outcome"
"2086",2409461,"mturk","People will die","chose program with probability outcome"
"2087",2409464,"mturk","People will be saved","chose program with probability outcome"
"2088",2409466,"mturk","People will be saved","chose program with exact outcome"
"2089",2409467,"mturk","People will die","chose program with probability outcome"
"2090",2409469,"mturk","People will be saved","chose program with probability outcome"
"2091",2409474,"mturk","People will be saved","chose program with probability outcome"
"2092",2409483,"mturk","People will be saved","chose program with probability outcome"
"2093",2409484,"mturk","People will die","chose program with probability outcome"
"2094",2409485,"mturk","People will be saved","chose program with probability outcome"
"2095",2409488,"mturk","People will be saved","chose program with probability outcome"
"2096",2409489,"mturk","People will die","chose program with exact outcome"
"2097",2409492,"mturk","People will be saved","chose program with exact outcome"
"2098",2409493,"mturk","People will be saved","chose program with probability outcome"
"2099",2409494,"mturk","People will die","chose program with exact outcome"
"2100",2409496,"mturk","People will die","chose program with probability outcome"
"2101",2409497,"mturk","People will die","chose program with probability outcome"
"2102",2409498,"mturk","People will be saved","chose program with exact outcome"
"2103",2409501,"mturk","People will be saved","chose program with exact outcome"
"2104",2409502,"mturk","People will be saved","chose program with probability outcome"
"2105",2409506,"mturk","People will be saved","chose program with exact outcome"
"2106",2409507,"mturk","People will be saved","chose program with probability outcome"
"2107",2409508,"mturk","People will be saved","chose program with exact outcome"
"2108",2409510,"mturk","People will die","chose program with probability outcome"
"2109",2409511,"mturk","People will be saved","chose program with exact outcome"
"2110",2409512,"mturk","People will be saved","chose program with exact outcome"
"2111",2409515,"mturk","People will be saved","chose program with probability outcome"
"2112",2409517,"mturk","People will die","chose program with exact outcome"
"2113",2409518,"mturk","People will die","chose program with probability outcome"
"2114",2409520,"mturk","People will be saved","chose program with exact outcome"
"2115",2409521,"mturk","People will die","chose program with exact outcome"
"2116",2409523,"mturk","People will be saved","chose program with exact outcome"
"2117",2409524,"mturk","People will die","chose program with probability outcome"
"2118",2409525,"mturk","People will die","chose program with probability outcome"
"2119",2409527,"mturk","People will die","chose program with probability outcome"
"2120",2409529,"mturk","People will be saved","chose program with exact outcome"
"2121",2409530,"mturk","People will be saved","chose program with probability outcome"
"2122",2409533,"mturk","People will die","chose program with probability outcome"
"2123",2409540,"mturk","People will die","chose program with exact outcome"
"2124",2409550,"mturk","People will die","chose program with probability outcome"
"2125",2409573,"mturk","People will be saved","chose program with probability outcome"
"2126",2411006,"mturk","People will die","chose program with probability outcome"
"2127",2411010,"mturk","People will die","chose program with exact outcome"
"2128",2411012,"mturk","People will die","chose program with probability outcome"
"2129",2411013,"mturk","People will be saved","chose program with probability outcome"
"2130",2411014,"mturk","People will be saved","chose program with exact outcome"
"2131",2411015,"mturk","People will die","chose program with probability outcome"
"2132",2411016,"mturk","People will die","chose program with exact outcome"
"2133",2411017,"mturk","People will die","chose program with exact outcome"
"2134",2411018,"mturk","People will die","chose program with exact outcome"
"2135",2411021,"mturk","People will die","chose program with exact outcome"
"2136",2411025,"mturk","People will be saved","chose program with exact outcome"
"2137",2411026,"mturk","People will die","chose program with probability outcome"
"2138",2411027,"mturk","People will die","chose program with probability outcome"
"2139",2411028,"mturk","People will die","chose program with exact outcome"
"2140",2411030,"mturk","People will be saved","chose program with exact outcome"
"2141",2411032,"mturk","People will die","chose program with probability outcome"
"2142",2411034,"mturk","People will die","chose program with exact outcome"
"2143",2411036,"mturk","People will be saved","chose program with exact outcome"
"2144",2411037,"mturk","People will die","chose program with probability outcome"
"2145",2411040,"mturk","People will be saved","chose program with exact outcome"
"2146",2411041,"mturk","People will die","chose program with exact outcome"
"2147",2411044,"mturk","People will be saved","chose program with exact outcome"
"2148",2411046,"mturk","People will die","chose program with probability outcome"
"2149",2411047,"mturk","People will die","chose program with probability outcome"
"2150",2411048,"mturk","People will be saved","chose program with probability outcome"
"2151",2411052,"mturk","People will die","chose program with probability outcome"
"2152",2411061,"mturk","People will be saved","chose program with exact outcome"
"2153",2411062,"mturk","People will die","chose program with probability outcome"
"2154",2411065,"mturk","People will be saved","chose program with exact outcome"
"2155",2411067,"mturk","People will be saved","chose program with exact outcome"
"2156",2411070,"mturk","People will die","chose program with probability outcome"
"2157",2411073,"mturk","People will be saved","chose program with probability outcome"
"2158",2411074,"mturk","People will die","chose program with probability outcome"
"2159",2411077,"mturk","People will be saved","chose program with probability outcome"
"2160",2411080,"mturk","People will die","chose program with exact outcome"
