"","session_id","referrer","gainlossgroup","gainlossDV"
"121",2401389,"brasilia","People will die","chose program with probability outcome"
"122",2401390,"brasilia","People will be saved","chose program with exact outcome"
"123",2401391,"brasilia","People will die","chose program with exact outcome"
"124",2401393,"brasilia","People will die","chose program with exact outcome"
"125",2401396,"brasilia","People will be saved","chose program with exact outcome"
"126",2401398,"brasilia","People will be saved","chose program with exact outcome"
"127",2401399,"brasilia","People will be saved","chose program with probability outcome"
"128",2401400,"brasilia","People will die","chose program with probability outcome"
"129",2401402,"brasilia","People will be saved","chose program with probability outcome"
"130",2401405,"brasilia","People will be saved","chose program with exact outcome"
"131",2401417,"brasilia","People will be saved","chose program with exact outcome"
"132",2401440,"brasilia","People will die","chose program with probability outcome"
"133",2401462,"brasilia","People will be saved","chose program with probability outcome"
"134",2401463,"brasilia","People will be saved","chose program with exact outcome"
"135",2401464,"brasilia","People will be saved","chose program with exact outcome"
"136",2401466,"brasilia","People will die","chose program with probability outcome"
"137",2401472,"brasilia","People will die","chose program with probability outcome"
"138",2401476,"brasilia","People will die","chose program with probability outcome"
"139",2401485,"brasilia","People will die","chose program with exact outcome"
"140",2401488,"brasilia","People will die","chose program with probability outcome"
"141",2401489,"brasilia","People will be saved","chose program with probability outcome"
"142",2401490,"brasilia","People will be saved","chose program with exact outcome"
"143",2401494,"brasilia","People will die","chose program with probability outcome"
"145",2401497,"brasilia","People will die","chose program with probability outcome"
"146",2402832,"brasilia","People will be saved","chose program with exact outcome"
"147",2403781,"brasilia","People will die","chose program with exact outcome"
"148",2404006,"brasilia","People will die","chose program with probability outcome"
"149",2406260,"brasilia","People will be saved","chose program with probability outcome"
"150",2413394,"brasilia","People will die","chose program with probability outcome"
"151",2413458,"brasilia","People will die","chose program with exact outcome"
"152",2422247,"brasilia","People will die","chose program with exact outcome"
"153",2422422,"brasilia","People will die","chose program with probability outcome"
"154",2422639,"brasilia","People will be saved","chose program with probability outcome"
"155",2426482,"brasilia","People will be saved","chose program with exact outcome"
"156",2428845,"brasilia","People will die","chose program with probability outcome"
"157",2428937,"brasilia","People will be saved","chose program with probability outcome"
"158",2429105,"brasilia","People will die","chose program with exact outcome"
"159",2429257,"brasilia","People will die","chose program with probability outcome"
"160",2439535,"brasilia","People will be saved","chose program with exact outcome"
"161",2442313,"brasilia","People will be saved","chose program with probability outcome"
"162",2442618,"brasilia","People will die","chose program with probability outcome"
"163",2442751,"brasilia","People will die","chose program with exact outcome"
"164",2445814,"brasilia","People will be saved","chose program with exact outcome"
"165",2446096,"brasilia","People will be saved","chose program with exact outcome"
"166",2451802,"brasilia","People will die","chose program with probability outcome"
"167",2452252,"brasilia","People will die","chose program with probability outcome"
"168",2452326,"brasilia","People will be saved","chose program with probability outcome"
"169",2453867,"brasilia","People will be saved","chose program with exact outcome"
"170",2457082,"brasilia","People will die","chose program with probability outcome"
"171",2457236,"brasilia","People will die","chose program with probability outcome"
"172",2458747,"brasilia","People will be saved","chose program with exact outcome"
"173",2458796,"brasilia","People will die","chose program with probability outcome"
"174",2458919,"brasilia","People will be saved","chose program with probability outcome"
"175",2462035,"brasilia","People will be saved","chose program with exact outcome"
"176",2465382,"brasilia","People will die","chose program with probability outcome"
"177",2465673,"brasilia","People will die","chose program with exact outcome"
"178",2465905,"brasilia","People will be saved","chose program with exact outcome"
"179",2466041,"brasilia","People will die","chose program with probability outcome"
"180",2466133,"brasilia","People will be saved","chose program with exact outcome"
"181",2467447,"brasilia","People will be saved","chose program with exact outcome"
"182",2467639,"brasilia","People will be saved","chose program with exact outcome"
"183",2467777,"brasilia","People will be saved","chose program with probability outcome"
"184",2467949,"brasilia","People will be saved","chose program with exact outcome"
"185",2468111,"brasilia","People will be saved","chose program with exact outcome"
"186",2469707,"brasilia","People will be saved","chose program with probability outcome"
"187",2469812,"brasilia","People will be saved","chose program with exact outcome"
"188",2469887,"brasilia","People will be saved","chose program with probability outcome"
"189",2470010,"brasilia","People will die","chose program with probability outcome"
"190",2470140,"brasilia","People will be saved","chose program with exact outcome"
"191",2471873,"brasilia","People will be saved","chose program with exact outcome"
"192",2472163,"brasilia","People will die","chose program with exact outcome"
"193",2472247,"brasilia","People will die","chose program with probability outcome"
"194",2472309,"brasilia","People will die","chose program with exact outcome"
"195",2477425,"brasilia","People will die","chose program with exact outcome"
"196",2477613,"brasilia","People will be saved","chose program with exact outcome"
"197",2477757,"brasilia","People will die","chose program with probability outcome"
"198",2477847,"brasilia","People will die","chose program with probability outcome"
"199",2479434,"brasilia","People will be saved","chose program with exact outcome"
"200",2479598,"brasilia","People will be saved","chose program with probability outcome"
"201",2479656,"brasilia","People will die","chose program with exact outcome"
"202",2479774,"brasilia","People will die","chose program with exact outcome"
"203",2482449,"brasilia","People will die","chose program with exact outcome"
"204",2482575,"brasilia","People will be saved","chose program with probability outcome"
