"","Participant_ID","referrer","PowerCond","Sincerity","age","year","Genderfactor","ethnicity","AttentionCheck"
"3256","4","UniversityOfSouthernMississippi","LowPower",5,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"3257","40","UniversityOfSouthernMississippi","LowPower",5,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"3258","41","UniversityOfSouthernMississippi","LowPower",5,"19","Sophomore","Female","White, non-Hispanic or latino","Pass"
"3259","42","UniversityOfSouthernMississippi","LowPower",5,"19","Sophomore","Female","African-American","Fail"
"3260","44","UniversityOfSouthernMississippi","LowPower",5,"23","Senior","Female","African-American","Fail"
"3261","45","UniversityOfSouthernMississippi","LowPower",3,"19","Sophomore","Female","African-American","Pass"
"3262","46","UniversityOfSouthernMississippi","LowPower",1,"32","Senior","Female","White, non-Hispanic or latino","Fail"
"3263","47","UniversityOfSouthernMississippi","LowPower",2,"19","Sophomore","Male","African-American","Fail"
"3264","48","UniversityOfSouthernMississippi","HighPower",4,"18","First-year","Female","African-American","Fail"
"3267","50","UniversityOfSouthernMississippi","HighPower",2,"20","Sophomore","Male","White, non-Hispanic or latino","Pass"
"3269","52","UniversityOfSouthernMississippi","LowPower",1,"18","First-year","Female","African-American","Fail"
"3270","53","UniversityOfSouthernMississippi","HighPower",3,"22","Senior","Male","African-American","Fail"
"3271","54","UniversityOfSouthernMississippi","HighPower",4,"21","Junior",NA,"African-American","Fail"
"3272","55","UniversityOfSouthernMississippi","LowPower",5,"22","Senior","Male","White, non-Hispanic or latino","Fail"
"3273","56","UniversityOfSouthernMississippi","HighPower",3,"20","Junior","Female","African-American","Pass"
"3274","57","UniversityOfSouthernMississippi","HighPower",5,"21","Senior","Female","White, non-Hispanic or latino","Fail"
"3275","58","UniversityOfSouthernMississippi","HighPower",2,"18","First-year","Female","African-American","Pass"
"3276","59","UniversityOfSouthernMississippi","LowPower",3,"41","Senior","Male","African-American","Fail"
"3278","60","UniversityOfSouthernMississippi","LowPower",2,"19","Sophomore","Male","White, non-Hispanic or latino","Pass"
"3279","61","UniversityOfSouthernMississippi","LowPower",1,"22","Junior","Female","African-American","Fail"
"3280","62","UniversityOfSouthernMississippi","LowPower",1,"19","First-year","Female","White, non-Hispanic or latino","Pass"
"3281","63","UniversityOfSouthernMississippi","HighPower",1,"19","Sophomore","Female","African-American","Fail"
"3282","64","UniversityOfSouthernMississippi","HighPower",4,"20","Junior","Female","African-American","Fail"
"3283","65","UniversityOfSouthernMississippi","HighPower",3,"21","Senior","Female","White, non-Hispanic or latino","Fail"
"3284","66","UniversityOfSouthernMississippi","LowPower",1,"19","Sophomore","Female","African-American","Pass"
"3285","67","UniversityOfSouthernMississippi","HighPower",5,"19","First-year","Female","African-American","Fail"
"3286","68","UniversityOfSouthernMississippi","HighPower",5,"20","Sophomore","Male","White, non-Hispanic or latino","Pass"
"3287","69","UniversityOfSouthernMississippi","LowPower",1,"21","Senior","Female","White, non-Hispanic or latino","Pass"
"3288","7","UniversityOfSouthernMississippi","HighPower",6,"21","Senior","Male","White, non-Hispanic or latino","Pass"
"3289","70","UniversityOfSouthernMississippi","LowPower",3,"22","Senior","Female","African-American","Fail"
"3290","71","UniversityOfSouthernMississippi","HighPower",5,"19",NA,"Male","White, non-Hispanic or latino","Pass"
"3291","72","UniversityOfSouthernMississippi","HighPower",5,"25","Senior","Female","Multiracial","Fail"
"3292","73","UniversityOfSouthernMississippi","HighPower",5,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"3293","74","UniversityOfSouthernMississippi","LowPower",5,"20","Sophomore","Female","African-American","Fail"
"3295","76","UniversityOfSouthernMississippi","LowPower",5,"19","First-year","Female","African-American","Pass"
"3298","79","UniversityOfSouthernMississippi","LowPower",3,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"3299","8","UniversityOfSouthernMississippi","HighPower",3,"19","Sophomore","Female","White, non-Hispanic or latino","Fail"
"3300","80","UniversityOfSouthernMississippi","HighPower",5,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"3301","81","UniversityOfSouthernMississippi","HighPower",5,"20","Sophomore","Male","White, non-Hispanic or latino","Fail"
"3302","82","UniversityOfSouthernMississippi","LowPower",4,"22","Other","Female","African-American","Pass"
"3303","83","UniversityOfSouthernMississippi","HighPower",6,"20","Junior","Female","African-American","Fail"
"3304","84","UniversityOfSouthernMississippi","HighPower",3,"18","First-year","Female","White, non-Hispanic or latino","Fail"
"3305","85","UniversityOfSouthernMississippi","HighPower",2,"18","First-year","Female","Multiracial","Pass"
"3306","86","UniversityOfSouthernMississippi","LowPower",4,"19","Sophomore","Male","White, non-Hispanic or latino","Pass"
"3307","87","UniversityOfSouthernMississippi","LowPower",1,"22","Sophomore","Female","African-American","Fail"
"3309","89","UniversityOfSouthernMississippi","LowPower",6,"23","Senior","Female","African-American","Pass"
"3310","9","UniversityOfSouthernMississippi","HighPower",6,"18","First-year","Female","White, non-Hispanic or latino","Pass"
"3311","90","UniversityOfSouthernMississippi","HighPower",2,"23","Junior","Female","African-American","Pass"
"3312","91","UniversityOfSouthernMississippi","LowPower",3,"23","Junior","Female","African-American","Fail"
"3313",NA,"UniversityOfSouthernMississippi","LowPower",3,"18","First-year","Male","Asian-American","Pass"
"3314",NA,"UniversityOfSouthernMississippi","HighPower",2,"20","Sophomore","Female","White, non-Hispanic or latino","Pass"
"3315",NA,"UniversityOfSouthernMississippi","HighPower",4,"20","Junior","Male","White, non-Hispanic or latino","Pass"
"3316",NA,"UniversityOfSouthernMississippi","HighPower",6,"19","Sophomore","Male","African-American","Fail"
"3317",NA,"UniversityOfSouthernMississippi","HighPower",6,"21","Senior","Female","African-American","Pass"
"3318",NA,"UniversityOfSouthernMississippi","HighPower",6,"20","Junior","Female","White, non-Hispanic or latino","Pass"
"3319",NA,"UniversityOfSouthernMississippi","HighPower",3,"20","Junior","Female","White, non-Hispanic or latino","Fail"
