"","session_id","referrer","reciprocitygroup","reciprocityus"
"4821",2440045,"swpson","Asked second","yes"
"4822",2440083,"swpson","Asked second","yes"
"4823",2440139,"swpson","Asked first","yes"
"4824",2440298,"swpson","Asked first","yes"
"4825",2440371,"swpson","Asked second","yes"
"4826",2441860,"swpson","Asked second","yes"
"4828",2442005,"swpson","Asked second","no"
"4829",2442014,"swpson","Asked second","yes"
"4830",2442029,"swpson","Asked first","yes"
"4831",2442034,"swpson","Asked first","yes"
"4832",2442091,"swpson","Asked second","yes"
"4833",2442112,"swpson","Asked second","yes"
"4834",2442170,"swpson","Asked first","no"
"4835",2442182,"swpson","Asked first","yes"
"4836",2442192,"swpson","Asked second","yes"
"4837",2442193,"swpson","Asked first","yes"
"4838",2442197,"swpson","Asked first","yes"
"4839",2442205,"swpson","Asked first","yes"
"4840",2442973,"swpson","Asked first","yes"
"4841",2443181,"swpson","Asked second","yes"
"4842",2443337,"swpson","Asked first","yes"
"4843",2443603,"swpson","Asked second","yes"
"4844",2443849,"swpson","Asked first","yes"
"4845",2445068,"swpson","Asked first","yes"
"4846",2445072,"swpson","Asked first","yes"
"4847",2445074,"swpson","Asked second","yes"
"4848",2445081,"swpson","Asked first","yes"
"4849",2445082,"swpson","Asked first","yes"
"4850",2445092,"swpson","Asked first","yes"
"4851",2445093,"swpson","Asked second","yes"
"4852",2445094,"swpson","Asked first","yes"
"4853",2445097,"swpson","Asked second","yes"
"4854",2445099,"swpson","Asked first","yes"
"4855",2445104,"swpson","Asked first","yes"
"4856",2445107,"swpson","Asked second","yes"
"4857",2445108,"swpson","Asked second","yes"
"4858",2445110,"swpson","Asked first","yes"
"4859",2445117,"swpson","Asked second","yes"
"4860",2445118,"swpson","Asked first","yes"
"4861",2445125,"swpson","Asked first","yes"
"4862",2445131,"swpson","Asked second","yes"
"4863",2445133,"swpson","Asked second","yes"
"4864",2445166,"swpson","Asked second","yes"
"4865",2445167,"swpson","Asked first","yes"
"4866",2445174,"swpson","Asked first","yes"
"4867",2445175,"swpson","Asked second","yes"
"4868",2445227,"swpson","Asked second","yes"
"4869",2445305,"swpson","Asked first","yes"
"4870",2445310,"swpson","Asked first","yes"
"4871",2445430,"swpson","Asked second","yes"
"4872",2445453,"swpson","Asked second","yes"
"4873",2445493,"swpson","Asked first","yes"
"4874",2445556,"swpson","Asked second","yes"
"4875",2445776,"swpson","Asked first","yes"
"4876",2445887,"swpson","Asked second","yes"
"4877",2445978,"swpson","Asked second","yes"
"4878",2446055,"swpson","Asked first","yes"
"4880",2446193,"swpson","Asked first","yes"
"4881",2446227,"swpson","Asked second","yes"
"4882",2446238,"swpson","Asked first","yes"
"4883",2446242,"swpson","Asked second","yes"
"4884",2446282,"swpson","Asked first","no"
"4885",2446391,"swpson","Asked first","yes"
"4886",2447225,"swpson","Asked second","no"
"4887",2447283,"swpson","Asked first","yes"
"4888",2447284,"swpson","Asked second","yes"
"4889",2447291,"swpson","Asked second","yes"
"4890",2447294,"swpson","Asked second","no"
"4891",2447315,"swpson","Asked first","no"
"4892",2447348,"swpson","Asked second","yes"
"4893",2447552,"swpson","Asked first","yes"
"4894",2447645,"swpson","Asked first","yes"
"4895",2447933,"swpson","Asked first","yes"
"4896",2447963,"swpson","Asked first","yes"
"4897",2448839,"swpson","Asked first","yes"
"4898",2448845,"swpson","Asked first","yes"
"4899",2448846,"swpson","Asked first","yes"
"4900",2448871,"swpson","Asked first","no"
"4901",2448877,"swpson","Asked first","no"
"4902",2448999,"swpson","Asked first","yes"
"4903",2449129,"swpson","Asked first","yes"
"4904",2449884,"swpson","Asked first","yes"
"4905",2451369,"swpson","Asked second","yes"
"4906",2451643,"swpson","Asked second","yes"
"4907",2453735,"swpson","Asked first","yes"
"4908",2453921,"swpson","Asked second","yes"
"4909",2454315,"swpson","Asked second","yes"
"4910",2454351,"swpson","Asked first","yes"
"4911",2454508,"swpson","Asked second","yes"
"4912",2454638,"swpson","Asked second","yes"
"4913",2454696,"swpson","Asked first","yes"
"4914",2454700,"swpson","Asked first","yes"
"4915",2454769,"swpson","Asked second","yes"
"4916",2454790,"swpson","Asked second","yes"
"4917",2454819,"swpson","Asked second","yes"
"4918",2455781,"swpson","Asked second","yes"
"4919",2455855,"swpson","Asked second","yes"
"4920",2455874,"swpson","Asked second","yes"
"4921",2455921,"swpson","Asked first","yes"
"4922",2455929,"swpson","Asked first","yes"
"4923",2456015,"swpson","Asked second","yes"
"4924",2456500,"swpson","Asked first","yes"
"4925",2457057,"swpson","Asked second","yes"
"4926",2461353,"swpson","Asked first","no"
"4927",2473645,"swpson","Asked first","yes"
"4928",2475122,"swpson","Asked second","yes"
"4929",2479038,"swpson","Asked second","yes"
