"","session_id","referrer","scalesgroup","scales"
"4481",2482076,"qccuny2","high category scale","less than 2 1/2 hrs"
"4482",2482102,"qccuny2","high category scale","less than 2 1/2 hrs"
"4483",2484342,"qccuny2","low category scale","less than 2 1/2 hrs"
"4484",2484478,"qccuny2","high category scale","less than 2 1/2 hrs"
"4485",2484663,"qccuny2","low category scale","less than 2 1/2 hrs"
"4486",2484842,"qccuny2","low category scale","less than 2 1/2 hrs"
"4487",2484849,"qccuny2","high category scale","less than 2 1/2 hrs"
"4488",2484873,"qccuny2","low category scale","less than 2 1/2 hrs"
"4489",2486261,"qccuny2","low category scale","less than 2 1/2 hrs"
"4490",2486284,"qccuny2","low category scale","less than 2 1/2 hrs"
"4492",2486966,"qccuny2","low category scale","less than 2 1/2 hrs"
"4493",2486976,"qccuny2","low category scale","less than 2 1/2 hrs"
"4494",2486984,"qccuny2","low category scale","less than 2 1/2 hrs"
"4495",2491919,"qccuny2","high category scale","less than 2 1/2 hrs"
"4496",2491962,"qccuny2","high category scale","less than 2 1/2 hrs"
"4497",2491966,"qccuny2","low category scale","less than 2 1/2 hrs"
"4498",2491968,"qccuny2","low category scale","less than 2 1/2 hrs"
"4499",2492034,"qccuny2","high category scale","less than 2 1/2 hrs"
"4500",2492042,"qccuny2","low category scale","less than 2 1/2 hrs"
"4501",2492080,"qccuny2","low category scale","less than 2 1/2 hrs"
"4502",2492082,"qccuny2","low category scale","less than 2 1/2 hrs"
"4503",2492115,"qccuny2","low category scale","more than 2 1/2 hrs"
"4504",2492153,"qccuny2","low category scale","less than 2 1/2 hrs"
"4505",2492273,"qccuny2","high category scale","more than 2 1/2 hrs"
"4506",2492344,"qccuny2","high category scale","less than 2 1/2 hrs"
"4507",2492389,"qccuny2","high category scale","more than 2 1/2 hrs"
"4508",2492398,"qccuny2","low category scale","less than 2 1/2 hrs"
"4509",2492400,"qccuny2","high category scale","less than 2 1/2 hrs"
"4510",2492408,"qccuny2","high category scale","less than 2 1/2 hrs"
"4511",2493524,"qccuny2","high category scale","less than 2 1/2 hrs"
"4512",2493652,"qccuny2","high category scale","less than 2 1/2 hrs"
"4513",2493656,"qccuny2","high category scale","less than 2 1/2 hrs"
"4514",2495872,"qccuny2","low category scale","less than 2 1/2 hrs"
"4515",2495975,"qccuny2","high category scale","less than 2 1/2 hrs"
"4516",2495984,"qccuny2","low category scale","less than 2 1/2 hrs"
"4517",2496323,"qccuny2","high category scale","less than 2 1/2 hrs"
"4518",2496332,"qccuny2","high category scale","less than 2 1/2 hrs"
"4519",2497597,"qccuny2","low category scale","less than 2 1/2 hrs"
