"","session_id","referrer","allowedforbiddenGroup","allowedforbidden"
"5948",2486359,"vcu","forbidden","does not support banning anti-democratic speeches"
"5949",2486360,"vcu","allowed","support banning anti-democratic speeches"
"5950",2486471,"vcu","allowed","does not support banning anti-democratic speeches"
"5951",2486800,"vcu","allowed","support banning anti-democratic speeches"
"5952",2486813,"vcu","allowed","support banning anti-democratic speeches"
"5953",2486820,"vcu","forbidden","does not support banning anti-democratic speeches"
"5954",2486838,"vcu","allowed","does not support banning anti-democratic speeches"
"5955",2486843,"vcu","allowed","does not support banning anti-democratic speeches"
"5956",2490264,"vcu","allowed","does not support banning anti-democratic speeches"
"5957",2490265,"vcu","forbidden","support banning anti-democratic speeches"
"5958",2490268,"vcu","forbidden","does not support banning anti-democratic speeches"
"5959",2490275,"vcu","forbidden","does not support banning anti-democratic speeches"
"5960",2490276,"vcu","allowed","support banning anti-democratic speeches"
"5961",2490281,"vcu","allowed","support banning anti-democratic speeches"
"5962",2490326,"vcu","forbidden","does not support banning anti-democratic speeches"
"5963",2490327,"vcu","allowed","does not support banning anti-democratic speeches"
"5964",2490328,"vcu","allowed","does not support banning anti-democratic speeches"
"5965",2490371,"vcu","allowed","does not support banning anti-democratic speeches"
"5966",2490398,"vcu","forbidden","does not support banning anti-democratic speeches"
"5967",2492269,"vcu","allowed","does not support banning anti-democratic speeches"
"5968",2492270,"vcu","forbidden","does not support banning anti-democratic speeches"
